57 199 101 68 47 41 38 38 89 71 59 44 35 32 38 116 122 113 44 44 41 35 32 26 68 53 113 86 20 199 199 199 199 199 199 199 143 199 
58 199 199 167 119 89 74 62 53 50 44 41 38 35 32 32 59 83 199 77 56 53 41 149 92 62 74 68 176 173 199 56 65 167 146 199 199 199 
59 199 199 137 98 77 65 68 56 65 47 38 29 29 29 26 20 107 89 47 119 80 62 41 65 199 68 77 199 199 41 199 199 199 199 199 199 199 
60 199 182 98 71 53 47 38 32 29 32 29 26 26 26 26 26 26 26 26 29 41 29 26 23 92 199 119 199 68 199 116 199 199 199 199 199 199 
61 199 199 131 95 77 59 50 47 44 35 38 32 32 29 29 56 32 32 32 35 44 32 125 134 59 32 35 71 44 122 47 77 89 80 199 199 199 
62 199 71 44 29 26 20 20 17 14 29 32 26 26 20 23 23 26 26 23 23 23 23 20 62 59 71 20 98 38 80 116 199 74 199 199 199 199 
63 199 161 104 77 65 53 44 41 41 41 32 32 26 65 32 32 65 38 32 32 29 65 98 41 53 134 53 199 32 199 161 32 199 53 199 199 199 
64 199 110 56 41 35 29 26 23 20 23 23 20 20 23 26 32 32 53 149 92 107 47 29 92 113 50 199 199 119 68 56 199 107 199 92 199 199 
65 199 86 56 41 32 29 26 26 23 20 20 17 17 17 14 14 14 11 11 11 17 23 14 92 152 146 199 125 199 199 47 80 5 199 199 199 199 
66 199 113 74 62 56 47 53 47 44 47 41 50 47 53 47 35 41 32 29 29 26 26 29 20 32 56 62 199 59 199 74 146 199 199 199 199 199 
67 199 199 199 155 122 101 89 80 80 56 47 38 29 26 29 20 17 14 107 26 53 77 56 71 199 185 116 199 38 122 95 110 199 199 199 199 199 
68 199 170 101 68 56 47 38 35 29 26 23 20 17 14 23 65 199 26 32 29 26 29 35 47 38 122 199 32 158 199 68 199 80 194 199 68 199 
69 199 122 68 50 38 35 29 26 23 20 17 17 20 17 26 26 29 23 26 26 23 26 20 53 56 53 29 68 89 71 170 14 199 199 199 199 199 
70 199 110 62 44 35 29 23 23 20 17 17 17 14 20 23 20 20 29 23 26 23 23 26 32 41 50 50 47 134 199 68 199 74 199 137 199 199 
71 199 116 68 50 35 32 29 26 26 29 32 17 17 14 17 23 20 26 26 20 20 68 44 56 59 101 119 199 32 155 199 71 122 199 199 199 199 
72 199 199 155 113 95 83 83 89 80 71 56 41 35 32 32 35 29 44 29 44 53 62 62 32 47 125 71 161 199 199 199 65 104 176 199 199 199 
73 199 116 74 56 50 44 38 38 38 35 50 35 47 38 35 29 20 17 26 17 17 14 44 26 20 20 17 199 44 199 149 199 122 199 199 199 199 
74 199 137 77 56 44 41 35 32 35 35 32 35 35 35 44 104 149 68 59 56 44 38 23 50 32 38 71 113 199 182 53 199 44 199 199 137 199 
75 199 199 199 140 107 86 74 59 50 47 41 38 35 32 32 35 199 62 110 47 20 38 26 185 158 20 35 53 47 143 29 53 199 191 199 199 199 
76 199 95 56 38 29 29 23 20 17 41 32 23 23 20 23 17 17 20 35 29 35 56 50 38 32 199 44 107 199 199 199 199 119 199 134 199 199 
77 199 149 92 77 65 50 47 41 35 26 23 20 17 17 14 14 14 14 14 14 14 17 32 26 71 32 47 155 199 199 44 41 199 199 199 199 199 
78 199 149 101 71 65 56 47 44 38 38 32 53 44 32 32 26 26 26 23 23 26 41 17 56 86 38 68 74 199 116 199 80 199 199 80 199 199 
79 199 86 50 41 32 32 29 26 26 26 23 23 20 20 23 29 143 23 20 35 98 44 32 50 74 32 131 199 77 125 29 50 199 116 199 199 199 
80 199 199 122 92 68 62 47 47 44 35 29 32 23 26 32 35 20 20 29 98 119 167 199 83 86 199 71 199 197 199 199 155 199 199 199 199 199 
81 199 155 89 71 59 50 38 38 38 26 56 50 47 47 107 59 110 146 74 65 199 41 35 53 199 199 41 158 44 32 41 98 41 199 199 199 199 
82 199 89 53 44 29 26 23 23 20 20 17 17 14 14 14 11 11 11 14 14 14 14 17 199 152 199 89 199 92 29 199 164 199 199 116 65 199 
83 199 137 86 62 53 47 53 44 38 35 32 50 29 35 50 47 107 199 152 158 86 50 134 77 152 92 146 59 89 199 199 199 199 86 199 199 199 
84 199 134 71 56 47 35 29 29 29 26 26 26 56 32 26 26 20 35 50 23 29 80 29 107 47 80 47 199 44 199 199 86 199 199 199 199 199 
85 199 199 137 95 68 44 50 50 32 32 41 50 56 71 80 80 56 71 44 41 77 44 38 107 47 199 53 74 199 173 53 17 137 173 199 199 199 
86 199 125 71 56 41 35 26 20 20 14 17 14 17 17 20 29 59 32 35 20 23 59 32 50 29 23 23 86 71 199 199 35 199 140 199 92 199 
87 199 173 113 83 74 65 50 41 74 50 53 38 35 29 29 23 122 26 26 26 26 77 80 59 29 38 95 41 62 38 80 199 199 199 199 199 199 
88 199 134 77 56 47 38 32 32 29 26 23 20 20 17 17 14 14 14 14 11 11 14 26 59 143 41 199 44 164 199 199 199 50 119 77 146 199 
89 199 199 179 56 113 83 65 59 50 44 38 35 32 29 26 23 26 23 23 17 17 14 14 38 137 41 149 47 182 199 191 50 98 199 199 199 199 
90 199 199 146 104 80 68 56 53 41 44 35 35 32 29 32 26 26 29 29 29 38 44 23 14 104 89 140 56 176 131 199 199 199 199 199 199 199 
91 199 113 65 47 38 29 26 23 20 20 23 20 23 20 20 23 35 23 32 32 29 41 23 23 23 26 47 68 199 80 86 110 199 199 47 199 199 
92 199 113 65 50 38 35 35 29 26 23 20 20 20 17 14 17 17 20 20 17 17 50 125 101 80 32 50 158 199 199 182 146 155 140 65 104 199 
93 199 119 68 53 44 35 32 26 26 23 23 23 20 17 20 20 20 20 35 50 44 44 62 38 44 83 29 95 199 199 38 83 199 199 199 199 199 
94 199 199 164 116 92 77 65 56 47 41 41 38 35 32 29 29 29 23 23 26 23 29 32 113 53 86 152 92 176 199 199 110 188 122 199 199 199 
95 199 179 101 77 62 50 44 41 41 41 35 32 44 41 29 41 95 131 101 92 83 26 17 74 17 23 32 98 89 74 199 185 199 199 164 140 199 
96 199 92 50 35 26 26 23 20 17 14 14 14 14 11 11 11 11 14 17 20 41 41 11 26 23 125 116 173 131 80 128 199 199 199 199 199 199 
97 199 173 110 86 68 65 59 47 50 50 68 50 62 47 38 80 41 26 53 59 50 41 41 161 68 86 83 199 104 199 119 176 199 199 199 199 199 
98 199 113 62 47 38 32 35 32 29 35 32 26 95 140 53 47 74 23 23 26 26 20 17 20 74 44 104 20 65 199 199 199 199 199 199 199 199 
99 199 107 59 44 35 29 26 23 20 23 23 20 23 26 26 38 95 50 41 44 38 53 137 50 29 53 56 74 199 44 62 199 199 199 199 199 199 
100 199 146 92 62 56 44 44 38 38 32 29 29 29 20 29 29 20 11 11 29 20 20 29 199 26 32 29 62 170 199 77 199 199 199 199 199 199 
101 199 116 71 50 44 35 35 38 32 23 23 23 23 23 17 17 8 35 86 71 20 92 35 38 199 119 74 110 47 95 199 26 74 199 199 199 199 
102 199 71 44 32 23 23 20 17 14 17 14 17 14 14 95 23 26 23 23 35 29 29 50 92 107 77 140 199 199 71 56 199 143 199 199 137 199 
103 199 134 95 74 59 56 47 44 44 41 41 35 32 35 35 35 35 35 38 41 47 104 199 68 53 146 59 32 164 98 199 199 199 199 199 199 199 
104 199 199 199 143 113 92 86 74 65 62 53 53 50 44 38 50 23 17 29 23 17 77 47 65 137 199 101 199 199 199 199 199 167 199 199 199 199 
105 199 131 71 56 41 38 32 32 38 44 44 23 29 50 32 62 50 35 29 65 104 32 41 56 38 59 134 41 50 199 26 199 199 199 199 199 173 
106 199 101 59 44 35 29 26 23 20 17 20 17 17 14 14 23 38 29 29 26 44 35 29 125 62 17 199 92 199 199 199 199 199 53 167 199 199 
107 199 199 197 125 98 77 59 50 44 41 29 35 32 29 32 23 38 29 35 29 23 29 32 38 20 65 95 199 199 68 191 199 199 199 199 199 199 
108 199 199 170 128 101 77 71 56 50 41 35 35 41 44 38 68 146 199 50 29 35 50 35 53 199 80 32 29 116 53 199 56 113 199 199 199 199 
109 199 185 101 74 62 56 47 41 38 41 32 29 77 62 29 53 44 38 44 50 29 35 68 92 65 110 29 98 83 77 104 199 199 199 199 199 199 
110 199 170 89 62 50 41 38 32 26 38 29 29 26 23 23 20 20 17 20 23 23 47 50 32 199 185 173 83 199 86 62 199 199 41 199 199 199 
111 199 125 83 68 50 38 38 35 29 20 23 23 26 29 44 38 32 32 32 29 32 41 35 199 62 179 199 41 68 199 199 199 128 182 199 199 179 
112 199 146 89 68 53 41 38 35 29 26 23 26 23 23 20 20 17 17 17 14 14 14 14 14 14 35 92 161 101 199 199 199 199 199 199 199 199 
113 199 110 62 41 32 32 26 23 44 29 32 26 23 26 20 17 14 20 35 23 17 20 23 29 65 199 98 199 199 199 26 59 146 140 199 199 199 
114 199 199 140 98 71 59 47 38 32 29 23 20 17 14 11 14 32 29 23 23 23 29 29 38 41 38 44 50 80 199 62 176 89 199 194 199 199 
115 199 199 149 199 134 110 86 74 65 56 53 47 38 41 32 23 119 98 56 50 41 38 38 35 32 38 35 199 98 199 199 83 199 199 199 199 199 
116 199 134 104 199 191 146 122 101 89 104 89 26 62 74 47 41 59 41 44 65 44 41 59 32 50 161 199 199 199 199 199 199 199 71 199 199 199 
117 199 194 107 74 56 47 47 44 44 44 56 35 32 29 29 23 23 29 50 53 98 89 68 65 59 98 161 95 80 199 86 199 199 140 65 188 199 
118 199 146 83 62 50 41 35 29 26 23 26 23 23 17 17 53 74 80 29 32 47 53 62 62 71 59 47 92 41 199 104 92 199 199 199 199 199 
119 199 83 47 35 26 26 20 41 23 26 23 23 23 17 23 23 17 17 14 17 17 14 92 26 128 199 38 74 71 83 185 80 199 199 199 65 199 
120 199 128 164 95 65 50 41 38 35 29 29 26 23 26 26 35 41 32 29 26 29 26 20 71 77 53 59 83 113 86 199 26 199 199 199 199 199 
121 199 119 68 53 44 35 29 29 26 50 38 32 32 29 41 53 41 41 35 38 29 68 199 59 119 92 101 158 101 107 149 146 199 59 199 199 199 
122 199 199 170 119 101 77 68 59 50 47 41 32 32 29 23 119 167 38 155 71 53 83 59 32 199 59 191 199 199 125 110 116 199 199 199 199 199 
123 199 199 137 95 80 65 71 65 62 59 50 56 50 74 107 98 68 44 47 29 56 128 110 62 29 89 20 116 71 89 199 110 199 199 199 170 199 
124 199 199 167 119 95 80 71 74 74 35 23 14 20 32 23 41 29 35 26 26 14 14 17 20 17 41 56 95 110 199 199 199 199 199 65 199 119 
125 199 179 116 92 74 65 56 47 47 44 41 32 32 26 26 23 23 20 41 32 35 83 92 104 83 65 98 199 199 199 199 119 197 199 199 199 199 
126 199 199 134 104 83 65 56 47 35 26 32 29 20 23 26 68 41 32 29 26 50 26 32 104 65 119 83 199 65 199 199 199 199 155 199 199 199 
127 199 146 92 65 47 41 38 35 47 38 44 47 35 29 23 44 23 20 14 14 14 20 98 26 20 17 17 17 17 107 32 65 113 182 199 199 199 
128 199 173 110 77 65 53 44 47 41 38 38 35 23 17 17 17 20 20 23 23 26 26 23 17 50 50 26 119 146 185 199 199 199 199 199 199 199 
129 199 107 65 44 38 29 29 26 20 20 20 17 17 17 14 14 14 14 17 17 17 35 77 53 32 116 53 92 38 176 26 182 199 199 199 199 199 
130 199 134 83 56 122 89 68 56 47 44 38 35 29 26 23 23 20 20 20 17 17 17 38 56 50 86 128 155 83 199 199 59 122 199 199 199 199 
131 199 155 89 68 53 47 41 35 32 32 32 29 29 26 26 26 26 29 35 68 50 29 23 104 134 113 74 199 71 199 194 199 199 188 199 199 199 
132 199 185 113 83 65 47 41 35 29 32 26 26 14 14 14 20 101 38 38 32 35 17 71 71 146 23 199 77 158 199 199 199 137 128 176 199 199 
133 199 152 146 128 107 98 92 101 59 53 47 44 38 32 23 20 17 17 17 14 14 14 14 14 14 14 17 23 20 29 50 199 199 47 164 199 199 
134 199 191 110 77 59 56 44 44 38 35 35 32 50 38 35 38 29 50 119 89 11 83 47 110 68 143 53 176 199 116 89 80 199 199 199 199 199 
135 199 86 47 35 26 23 20 77 62 44 56 50 65 80 80 143 199 38 53 32 47 41 35 50 71 113 199 41 86 128 199 199 199 199 140 199 199 
136 199 95 56 38 32 26 20 20 17 17 14 20 23 20 95 29 17 26 23 80 53 86 53 98 53 122 199 107 149 134 199 125 199 199 199 199 199 
137 199 125 80 56 44 38 29 26 20 23 20 20 17 20 20 17 17 17 17 14 14 14 11 26 98 50 17 59 199 131 41 199 199 173 199 199 199 
138 199 119 80 65 50 44 44 38 38 35 47 41 29 23 14 38 20 47 35 71 65 26 23 95 50 199 199 59 199 199 128 199 199 199 80 199 199 
139 199 128 83 71 62 59 56 50 50 47 47 44 41 35 38 35 35 38 20 56 26 23 23 113 98 185 167 199 41 149 199 199 113 182 104 199 199 
140 199 131 86 71 53 50 35 50 41 35 32 26 26 23 26 26 23 26 26 23 26 113 41 77 185 199 50 199 38 199 128 199 191 77 199 199 199 
141 199 140 86 59 50 44 38 32 29 26 29 20 17 14 14 11 14 14 14 143 53 71 68 86 98 65 167 101 199 199 199 199 161 119 199 199 199 
142 199 116 199 185 146 122 95 92 83 74 71 59 47 44 26 23 23 44 35 17 35 116 20 20 56 199 199 77 71 125 199 74 199 155 199 199 185 
143 199 98 56 38 32 29 29 26 23 20 20 17 14 32 23 17 50 155 77 44 68 119 41 38 199 77 98 155 107 199 167 199 146 199 44 199 199 
144 199 158 104 74 65 53 44 41 38 32 35 29 26 23 20 20 20 20 20 17 20 26 14 50 71 56 199 199 80 146 199 29 53 199 199 199 199 
145 199 98 56 38 29 29 23 20 20 17 17 14 14 14 11 11 11 14 11 11 11 11 14 68 56 56 50 53 41 38 134 199 199 199 199 199 199 
146 199 95 53 41 32 26 23 20 17 17 14 14 41 59 68 41 26 26 23 20 29 35 26 50 62 199 50 68 68 140 199 199 199 199 197 199 199 
147 199 164 83 59 47 38 32 26 23 20 20 17 17 14 14 14 14 14 14 14 14 14 14 83 128 83 199 125 199 199 199 199 199 199 89 199 199 
148 199 113 62 44 38 29 29 23 20 20 17 17 17 20 20 17 14 17 17 32 17 44 20 71 50 53 131 199 199 199 199 199 199 199 188 199 199 
149 199 113 68 47 41 32 29 26 23 23 20 44 26 29 29 29 29 35 23 41 56 71 44 29 80 80 71 199 95 179 113 140 199 56 199 199 199 
150 199 92 59 47 35 32 32 23 23 20 23 20 17 17 14 17 29 11 23 20 20 23 50 35 32 71 137 53 191 149 170 152 199 199 119 199 199 
151 199 122 77 53 47 38 35 32 29 50 44 41 35 32 23 23 23 17 14 14 23 77 38 32 194 131 199 199 199 199 199 158 199 161 199 199 199 
152 199 107 65 50 41 35 29 26 23 20 17 17 14 17 11 11 11 107 101 74 59 65 50 14 38 29 199 199 80 116 199 185 199 199 199 199 199 
153 199 89 50 41 32 26 23 20 17 17 17 14 50 29 38 38 17 35 26 35 32 32 77 20 29 23 26 62 199 56 199 199 199 199 199 199 199 
154 199 89 53 32 29 23 20 17 14 14 11 11 11 11 11 14 199 182 68 101 83 140 77 199 44 56 199 146 53 122 194 74 199 199 199 199 199 
155 199 146 89 65 53 44 38 32 32 29 26 20 23 23 20 20 20 20 56 77 41 77 199 164 161 80 110 77 199 62 199 110 199 194 80 199 199 
156 199 199 119 92 74 62 59 53 50 41 44 41 38 35 35 35 29 29 23 23 26 23 26 38 62 38 119 107 199 113 199 113 167 35 199 199 199 
157 199 149 98 77 65 59 38 32 32 23 26 23 23 17 26 26 26 20 20 20 17 23 20 47 199 23 95 199 199 199 113 68 199 38 199 199 199 
158 199 107 62 50 38 32 26 26 23 20 20 17 14 14 14 14 14 14 14 68 107 32 199 65 32 59 35 199 188 62 113 199 199 35 199 98 199 
159 199 140 83 59 47 38 35 29 23 20 23 23 29 29 101 29 26 50 44 68 44 65 59 59 50 68 50 71 199 199 199 199 199 199 199 199 199 
160 199 110 65 50 38 32 26 23 26 23 20 20 17 17 17 17 17 47 35 26 50 35 56 17 128 62 47 23 56 199 199 167 199 137 199 158 199 
161 199 98 62 56 47 38 35 32 26 23 38 26 20 20 20 20 38 26 65 38 44 38 56 41 35 86 32 131 104 32 20 158 199 116 199 199 199 
162 199 128 77 59 44 38 29 26 23 20 17 23 23 26 47 44 68 41 38 29 32 26 32 8 23 44 77 74 44 38 140 35 199 104 146 199 68 
163 199 104 62 44 41 32 26 23 20 23 20 26 38 35 29 26 26 26 35 155 62 26 32 32 20 53 95 199 199 199 199 68 199 80 199 199 199 
164 199 199 131 104 68 56 65 41 32 47 56 29 26 17 23 92 71 86 95 56 134 23 23 38 35 107 65 23 50 199 110 113 199 199 199 199 199 
165 199 95 59 47 32 29 29 29 26 14 35 26 20 23 23 20 17 14 17 23 35 23 59 59 35 29 77 101 11 14 86 199 170 199 131 199 199 
166 199 83 50 38 29 23 23 20 17 14 17 14 11 23 35 158 199 185 68 17 20 26 23 86 170 62 122 86 62 199 89 199 199 199 199 199 65 
167 199 199 182 140 92 68 56 44 38 32 29 23 23 20 17 17 68 188 170 140 74 47 122 185 134 35 32 56 41 199 199 199 199 199 199 199 199 
168 199 110 62 50 38 32 32 32 65 77 53 41 35 23 68 62 50 107 38 23 47 20 23 35 38 29 50 185 104 199 199 199 199 199 199 199 122 
169 199 140 92 65 56 44 44 41 41 32 29 23 47 38 35 32 35 32 29 26 26 29 26 47 50 199 131 199 188 199 199 199 199 199 191 199 199 
170 199 98 56 41 32 26 20 20 17 20 17 17 17 17 20 23 23 20 29 26 41 32 68 26 20 38 38 128 38 199 98 107 56 80 199 199 199 
171 199 116 68 50 41 38 32 26 26 23 23 20 17 17 17 17 17 17 32 14 14 17 14 17 50 50 62 164 199 29 199 199 199 125 199 199 199 
172 199 95 62 41 38 32 26 23 20 23 23 20 23 23 26 26 23 53 26 56 26 23 26 50 38 23 41 199 199 68 199 83 199 199 199 199 199 
173 199 199 143 101 83 68 59 53 47 44 35 35 35 32 29 29 20 74 101 47 71 38 29 47 65 20 53 199 158 199 83 65 199 199 199 199 199 
174 199 137 80 59 47 38 35 26 26 23 23 17 47 11 38 32 32 17 20 50 41 38 23 26 179 173 26 119 116 164 199 199 199 199 199 199 199 
175 199 182 110 74 62 50 50 41 38 29 29 29 26 26 32 29 35 41 41 35 199 26 83 104 113 149 143 199 35 199 56 199 158 101 199 199 199 
176 199 110 65 50 38 35 26 26 23 23 20 20 17 17 20 11 62 155 38 44 65 101 38 47 20 199 68 62 170 59 170 137 199 199 199 199 199 
177 199 199 143 101 74 62 50 41 35 29 26 29 32 29 26 59 59 41 50 41 38 29 74 20 199 199 77 128 29 185 56 17 199 101 199 182 199 
178 199 199 199 161 128 101 98 83 53 41 35 32 32 32 47 50 170 68 56 53 199 98 17 56 134 199 199 155 182 199 199 199 199 199 80 167 199 
179 199 122 71 53 41 38 29 29 23 26 26 38 32 29 38 29 14 32 26 32 68 68 56 23 50 161 199 41 62 110 74 59 140 116 199 199 199 
180 199 80 47 32 29 23 20 17 17 14 17 32 26 23 17 17 14 17 20 20 20 26 20 71 32 44 104 77 104 199 199 199 86 199 199 199 199 
