149 92 68 35 65 59 62 50 53 41 71 56 65 50 59 56 50 47 38 53 56 62 68 50 71 113 95 194 158 199 77 199 199 199 
150 89 53 47 53 50 56 59 62 47 41 53 50 41 65 53 56 50 59 71 68 41 20 68 32 77 86 89 47 107 62 185 199 164 
151 161 50 59 65 59 17 56 62 53 65 62 56 71 71 68 74 68 38 71 56 59 80 71 128 20 86 89 80 119 134 146 199 199 
152 113 59 56 20 41 56 50 74 44 62 38 59 59 44 62 68 50 50 47 68 53 77 26 56 62 65 62 83 83 146 86 131 199 
153 74 65 53 68 59 68 65 59 23 65 65 59 47 44 62 47 86 20 44 80 56 35 68 71 131 74 59 199 80 74 74 65 59 
154 86 62 47 59 59 71 59 35 74 41 62 50 62 68 68 35 47 53 68 29 65 83 50 44 56 56 65 62 194 179 116 199 199 
155 128 59 59 71 65 68 71 53 38 56 65 74 62 56 47 5 59 71 62 77 95 104 71 65 131 68 62 125 80 107 199 89 161 
156 185 68 65 56 56 101 86 29 56 41 71 74 62 38 59 38 65 86 44 23 83 62 95 68 50 56 35 65 53 62 80 146 199 
157 155 74 65 44 50 62 74 62 65 44 71 41 59 62 77 35 59 50 71 50 59 71 62 53 125 128 80 199 62 167 113 199 199 
158 95 65 65 62 65 62 59 59 65 47 65 35 62 41 50 41 53 50 59 56 59 56 71 32 59 59 86 68 110 80 83 199 199 
159 116 86 86 65 50 74 65 116 71 65 65 59 50 62 50 65 65 68 65 74 125 71 56 107 77 65 74 68 113 152 199 101 143 
160 110 53 86 59 71 38 56 56 65 80 35 59 62 59 68 62 62 44 71 74 59 56 68 77 65 74 164 77 199 80 176 199 92 
161 101 50 59 62 62 68 68 50 71 47 77 77 80 44 62 74 68 56 71 80 50 62 68 65 95 47 199 89 182 199 199 199 98 
162 98 62 68 41 77 65 83 71 68 53 92 65 53 47 71 38 68 44 71 53 71 104 32 68 128 89 74 77 107 199 182 199 199 
163 95 68 47 50 65 53 56 56 62 59 92 62 56 56 62 62 41 86 62 68 128 95 86 80 59 83 98 110 152 83 107 199 199 
164 185 86 71 50 56 56 50 62 71 68 74 74 56 113 77 92 50 71 47 77 80 86 89 86 155 65 128 131 131 146 199 199 199 
165 83 59 50 65 68 35 44 56 62 68 44 47 47 47 59 56 41 56 71 65 86 38 65 71 62 92 125 89 89 113 199 199 199 
166 83 77 35 68 68 62 41 74 68 56 71 44 62 71 56 68 62 53 59 38 35 56 104 38 77 56 71 62 62 41 199 53 98 
167 140 65 59 77 20 29 74 44 65 68 89 74 56 38 38 71 98 74 71 71 116 53 47 65 122 71 56 173 74 173 134 199 199 
168 199 50 71 32 62 71 47 53 53 53 65 65 65 59 59 68 53 68 74 56 89 68 65 74 86 104 59 131 137 199 143 158 199 
169 113 56 77 68 68 41 47 74 50 47 53 47 53 47 50 62 56 65 62 86 56 62 56 65 65 53 68 119 152 77 83 65 199 
170 74 62 71 62 68 56 38 74 59 44 71 74 74 71 35 83 56 56 62 62 56 62 53 59 89 110 92 110 197 188 199 199 199 
171 110 68 32 62 68 50 71 62 59 47 71 53 38 77 56 59 86 65 50 56 71 53 71 83 65 122 74 80 110 179 59 199 116 
172 80 47 74 47 68 41 50 74 74 53 59 65 44 44 62 56 59 38 59 62 65 65 59 77 80 86 83 77 47 199 199 137 86 
173 199 80 71 50 83 65 56 47 32 53 68 44 62 44 56 59 68 50 44 59 53 56 62 149 65 77 77 74 95 83 68 35 199 
174 86 71 62 74 47 53 65 62 56 71 62 56 71 59 77 71 44 71 77 62 113 68 89 56 50 59 95 86 146 107 137 199 199 
175 164 104 77 68 74 53 83 44 59 62 62 47 38 95 68 68 68 47 71 65 65 131 59 71 77 71 83 101 199 199 188 83 182 
176 98 50 53 62 62 59 50 62 59 62 50 68 65 65 44 59 110 59 59 65 104 71 65 65 101 17 77 35 113 89 116 86 199 
177 149 71 71 86 62 62 77 74 53 59 47 56 62 68 68 62 59 38 32 71 80 68 86 86 95 71 83 116 113 89 101 199 199 
178 199 71 80 77 74 59 41 62 56 50 35 56 65 68 62 56 56 71 80 59 80 65 83 65 74 149 107 101 199 77 199 98 199 
179 125 83 59 65 56 80 71 56 68 68 68 65 68 83 59 62 35 68 47 47 65 89 113 101 71 107 86 122 164 107 199 176 74 
180 83 59 71 41 71 41 59 59 59 62 68 41 47 68 62 53 50 53 59 56 56 71 128 59 83 71 59 38 110 199 83 167 161 
181 65 71 65 74 65 59 65 65 56 62 50 62 59 41 53 68 71 47 53 83 65 74 59 71 80 65 71 143 199 98 83 199 173 
182 92 38 44 62 53 41 74 59 32 95 29 71 56 65 59 71 56 107 44 71 68 62 44 68 95 125 89 149 80 116 199 194 199 
183 125 47 38 56 8 62 44 50 65 56 65 50 62 59 62 68 62 47 41 68 59 26 119 143 80 101 137 137 134 35 86 199 71 
184 199 83 59 47 68 44 68 44 59 47 41 74 62 62 68 32 50 68 68 71 53 74 53 68 65 68 137 77 199 77 179 199 199 
185 199 101 62 77 92 65 65 71 65 65 56 68 68 65 65 47 74 65 71 71 53 71 95 77 107 92 101 134 122 134 65 199 199 
186 95 62 71 74 62 50 74 68 71 65 59 95 86 53 50 56 56 68 47 77 65 65 68 77 116 83 53 119 140 199 116 188 199 
187 119 92 56 59 107 65 53 101 26 62 62 41 53 71 71 50 65 50 59 65 101 98 59 50 101 65 188 191 116 89 199 199 199 
188 122 50 56 65 56 65 50 68 50 35 53 62 62 59 68 47 50 50 137 38 74 71 59 35 86 86 155 119 83 199 83 199 199 
189 80 50 50 56 68 71 59 68 47 47 53 62 62 65 50 50 83 62 32 68 62 62 98 68 71 71 134 74 167 119 199 199 152 
190 110 68 65 62 56 110 65 50 56 62 53 32 65 53 29 8 62 77 62 56 113 62 62 74 92 95 101 101 143 83 77 199 199 
191 107 56 65 53 29 59 5 62 59 59 77 95 50 62 83 68 68 56 65 44 77 68 74 92 98 155 38 47 59 158 137 199 199 
192 197 83 71 77 71 62 56 74 77 65 62 68 74 62 56 44 68 62 113 53 53 71 65 71 80 68 86 59 71 32 197 199 199 
193 104 71 56 32 62 65 62 71 47 59 26 71 68 32 62 65 80 68 95 38 68 32 56 53 50 80 83 74 155 199 134 167 199 
194 101 65 62 71 53 65 53 68 83 47 56 62 59 59 44 41 38 56 68 65 68 41 41 80 56 164 74 77 199 86 188 197 95 
195 86 50 104 128 83 80 35 62 62 50 68 68 47 59 50 62 71 65 53 38 86 86 77 80 44 71 62 74 199 155 199 182 59 
196 110 68 53 50 50 53 62 101 44 68 71 65 47 59 74 65 68 62 71 56 62 71 56 65 110 194 182 86 128 47 199 199 199 
197 199 95 80 80 62 65 71 38 68 65 44 59 14 59 65 41 44 47 74 71 50 77 83 68 140 101 137 53 107 95 65 199 86 
198 83 68 62 65 59 47 50 74 95 65 47 50 44 65 77 59 59 71 65 59 68 59 77 80 74 74 107 20 119 199 119 199 35 
199 98 68 74 74 80 68 92 56 68 98 62 38 59 50 50 38 62 38 65 41 38 62 50 68 170 44 104 77 194 149 155 199 199 
