initNo 0.101 0.102 0.103 0.104 
0 146 77 107 98 
1 119 152 134 158 
2 92 101 104 74 
3 119 104 128 128 
4 101 101 80 95 
5 62 62 98 119 
6 95 95 89 80 
7 131 101 116 137 
8 95 119 125 143 
9 113 194 113 125 
10 113 110 128 128 
11 131 101 98 83 
12 113 113 134 128 
13 95 104 74 110 
14 140 110 131 188 
15 95 107 104 98 
16 89 68 71 89 
17 199 173 164 134 
18 107 137 164 122 
19 113 137 137 116 
20 50 68 95 119 
21 83 128 125 185 
22 176 125 191 119 
23 98 89 98 176 
24 134 113 164 110 
25 65 116 119 164 
26 95 113 86 101 
27 89 107 95 104 
28 158 95 104 101 
29 119 95 77 125 
30 68 158 125 92 
31 95 185 89 199 
32 161 101 113 89 
33 95 131 104 83 
34 98 80 86 161 
35 107 104 110 80 
36 167 113 199 149 
37 128 101 116 107 
38 113 95 119 23 
39 101 125 98 131 
40 107 92 101 137 
41 95 95 98 125 
42 98 110 134 146 
43 107 104 128 199 
44 110 98 77 95 
45 104 92 92 95 
46 116 98 62 122 
47 140 83 59 92 
48 125 122 140 77 
49 116 146 134 68 
50 92 104 137 152 
51 110 125 146 92 
52 119 101 128 83 
53 125 89 98 89 
54 119 110 176 110 
55 107 149 119 152 
56 137 116 137 98 
57 77 122 107 119 
58 77 101 107 95 
59 140 92 92 107 
60 92 83 101 113 
61 101 122 107 104 
62 98 131 86 92 
63 110 110 92 134 
64 199 131 116 125 
65 74 83 113 74 
66 107 134 101 104 
67 131 95 98 128 
68 125 83 143 182 
69 140 128 140 155 
70 122 122 131 107 
71 146 125 125 95 
72 92 101 98 95 
73 110 71 65 119 
74 152 199 161 134 
75 92 101 113 194 
76 92 110 95 143 
77 107 95 98 104 
78 110 86 89 71 
79 98 140 161 116 
80 80 86 155 89 
81 89 146 131 98 
82 119 110 113 98 
83 176 92 92 89 
84 107 125 161 146 
85 110 110 182 92 
86 140 188 158 95 
87 164 146 152 107 
88 86 125 95 113 
89 104 101 107 107 
90 80 119 89 89 
91 98 101 116 125 
92 199 68 140 104 
93 113 110 199 101 
94 101 89 194 107 
95 119 122 92 71 
96 95 98 95 137 
97 68 137 128 191 
98 59 107 104 119 
99 128 107 119 128 
100 86 95 116 83 
101 80 95 158 113 
102 146 77 113 110 
103 92 80 104 140 
104 101 74 113 104 
105 182 83 92 44 
106 101 92 152 110 
107 110 59 146 143 
108 110 113 107 86 
109 143 113 125 131 
110 53 104 194 176 
111 95 95 89 92 
112 131 107 122 107 
113 104 170 125 98 
114 134 80 113 101 
115 83 197 83 170 
116 104 155 62 131 
117 80 101 83 107 
118 125 176 143 140 
119 95 71 110 116 
120 101 125 122 83 
121 116 155 101 137 
122 95 65 199 104 
123 140 137 122 167 
124 119 113 110 98 
125 86 98 89 107 
126 119 104 125 98 
127 86 89 199 80 
128 125 92 101 80 
129 56 104 104 83 
130 104 119 77 149 
131 95 107 95 80 
132 128 95 110 134 
133 98 161 149 188 
134 83 113 92 104 
135 74 140 110 113 
136 146 122 113 122 
137 161 143 80 191 
138 182 131 110 134 
139 65 107 95 92 
140 101 137 185 179 
141 83 104 47 122 
142 92 92 110 89 
143 116 101 167 107 
144 137 89 107 119 
145 95 95 113 65 
146 116 149 116 110 
147 95 122 104 107 
148 104 110 104 107 
149 98 89 137 98 
150 107 53 95 116 
151 199 92 98 122 
152 155 182 134 116 
153 110 101 125 89 
154 80 158 77 152 
155 83 92 74 65 
156 161 113 83 152 
157 110 113 80 143 
158 122 134 119 92 
159 199 71 95 98 
160 134 128 110 89 
161 107 98 107 113 
162 29 104 80 92 
163 77 125 113 128 
164 74 71 80 125 
165 92 155 95 86 
166 83 89 107 95 
167 104 101 101 125 
168 104 98 68 107 
169 83 98 89 92 
170 107 110 92 65 
171 113 104 113 101 
172 95 128 107 77 
173 98 125 95 110 
174 116 113 74 113 
175 122 110 119 113 
176 62 119 125 41 
177 80 101 113 140 
178 110 98 134 146 
179 176 86 95 128 
180 107 98 92 86 
181 80 110 113 119 
182 110 101 125 77 
183 104 89 95 128 
184 116 104 131 119 
185 113 149 128 92 
186 104 149 95 92 
187 131 95 113 134 
188 173 92 65 113 
189 101 134 167 155 
190 71 113 113 98 
191 125 110 101 152 
192 77 107 134 149 
193 101 98 86 77 
194 152 137 113 152 
195 62 83 101 179 
196 104 98 101 65 
197 83 104 98 137 
198 170 131 125 110 
199 199 128 197 185 
