52 199 110 68 44 38 38 44 77 32 71 89 125 47 38 95 199 199 143 199 
53 199 149 92 53 41 38 47 41 32 26 29 98 199 77 110 199 199 80 199 
54 199 199 199 122 86 83 59 86 80 56 107 116 199 140 199 199 101 77 199 
55 199 146 77 41 29 23 26 32 38 68 68 26 56 104 83 199 199 32 199 
56 199 116 68 38 29 23 26 20 20 62 53 199 92 197 137 199 199 199 199 
57 199 119 71 47 50 50 65 50 44 56 44 29 65 38 74 199 116 199 125 
58 199 199 199 170 199 188 128 62 35 47 29 32 44 56 122 137 199 199 199 
59 199 170 104 65 50 38 29 23 23 26 44 44 53 62 44 128 199 191 199 
60 199 185 122 74 56 41 35 20 17 23 89 62 83 119 143 56 152 199 199 
61 199 170 104 71 53 47 38 35 32 29 35 26 137 158 199 158 68 199 110 
62 199 86 56 29 23 17 17 20 26 26 71 35 71 131 199 199 199 199 199 
63 199 101 199 122 86 62 50 38 26 38 47 56 107 119 149 185 11 199 199 
64 199 199 152 199 161 116 137 65 26 26 23 17 95 80 199 199 38 199 199 
65 199 199 134 80 59 56 44 53 26 47 44 29 71 65 122 131 199 199 199 
66 199 116 80 59 47 41 38 32 32 29 182 44 199 143 125 199 199 199 199 
67 199 68 47 164 116 83 116 50 74 53 47 56 199 140 199 199 199 199 199 
68 199 149 92 56 44 35 38 23 50 53 23 98 59 199 199 170 199 199 199 
69 199 182 116 68 50 44 35 35 26 26 23 56 71 199 199 199 199 191 199 
70 199 199 199 199 199 107 77 65 53 77 44 35 199 104 199 199 199 199 199 
71 199 199 199 101 71 47 35 26 110 47 71 41 185 80 199 134 199 56 199 
72 199 110 65 44 41 35 38 47 32 23 14 20 29 77 38 104 92 101 199 
73 199 83 50 35 104 65 47 41 38 47 23 20 14 199 199 199 101 199 199 
74 199 104 62 38 26 23 23 32 29 26 23 17 83 161 125 158 199 199 199 
75 199 143 83 53 41 29 38 14 86 47 68 59 47 17 185 56 101 199 199 
76 199 199 199 199 197 134 104 59 50 56 50 50 83 182 199 191 71 199 199 
77 199 113 65 41 35 26 44 11 29 26 29 8 32 92 158 199 199 199 199 
78 199 199 199 128 95 71 199 167 35 95 29 71 56 199 199 199 199 199 199 
79 199 140 83 197 119 80 53 38 62 59 29 89 116 83 128 194 164 199 199 
80 199 199 199 131 95 155 74 41 38 41 29 110 95 199 113 199 134 199 199 
81 199 92 59 38 26 80 56 41 35 47 38 110 47 128 92 199 89 199 199 
82 199 191 107 65 50 41 38 83 44 23 116 47 8 74 95 47 199 59 92 
83 199 199 116 128 44 35 86 35 41 47 71 11 89 53 199 122 199 199 199 
84 199 199 122 68 50 38 35 35 98 23 14 14 11 89 125 199 199 199 11 
85 199 155 199 131 95 71 59 50 38 50 50 56 134 194 146 92 107 8 199 
86 199 98 56 35 32 20 23 17 17 17 20 47 29 47 199 199 199 199 199 
87 199 199 146 80 56 47 35 35 35 47 59 65 47 199 199 199 134 199 62 
88 199 131 74 44 38 32 29 29 53 41 26 98 77 140 146 199 199 199 199 
89 199 137 86 53 41 41 38 65 23 32 68 101 59 199 107 199 199 199 199 
90 199 191 199 179 110 77 59 44 35 29 23 23 11 152 77 199 199 199 199 
91 199 199 199 116 80 62 50 41 38 29 56 23 113 116 104 199 199 199 199 
92 199 140 89 53 41 35 26 26 23 29 131 68 125 149 158 199 80 199 199 
93 199 199 199 167 122 101 128 98 92 95 50 26 29 101 80 59 182 68 56 
94 199 158 89 53 50 44 53 35 20 14 32 59 47 80 29 161 199 199 137 
95 199 199 176 110 86 50 74 80 53 89 59 32 107 199 161 59 199 199 199 
96 199 170 110 122 65 41 44 98 50 32 50 65 17 107 199 199 199 199 199 
97 199 199 122 74 44 38 32 68 116 62 41 53 77 104 137 199 179 41 199 
98 199 199 191 125 158 101 71 56 38 32 35 29 77 95 199 92 143 199 199 
99 199 199 143 89 71 56 50 44 44 59 29 74 199 199 44 149 47 199 199 
100 199 110 68 44 38 29 26 17 14 29 44 35 80 119 68 191 29 71 199 
101 199 170 101 59 35 59 92 77 53 56 86 128 98 89 146 98 199 199 199 
102 199 110 80 47 35 35 26 23 11 20 14 17 107 107 199 199 199 199 199 
103 199 188 143 92 65 56 56 56 80 59 23 53 32 29 199 122 199 199 199 
104 199 199 155 89 62 50 29 65 77 29 26 59 71 80 29 131 199 199 199 
105 199 199 199 104 71 53 50 41 50 38 53 26 119 199 199 176 199 199 161 
106 199 191 110 59 41 35 29 23 20 17 17 17 14 128 199 95 199 194 199 
107 199 158 107 74 59 53 50 53 53 68 29 86 59 199 199 199 199 199 199 
108 199 199 199 125 83 143 74 50 53 47 41 38 128 185 131 170 199 199 199 
109 199 110 65 41 26 23 17 17 17 38 32 17 11 53 199 199 199 199 107 
110 199 164 95 53 35 26 23 29 32 32 92 47 92 191 98 199 199 199 199 
111 199 101 62 38 26 26 23 20 134 71 86 50 92 101 140 199 185 158 199 
112 199 158 104 65 95 59 50 32 35 29 35 83 53 137 113 116 199 199 199 
113 199 74 47 29 20 98 80 152 56 62 47 89 128 199 199 32 32 199 199 
114 199 140 83 47 44 38 32 29 32 32 26 32 35 62 50 32 199 199 199 
115 199 122 71 41 38 50 44 199 44 32 17 26 29 199 119 199 199 199 199 
116 199 110 65 35 29 23 20 17 20 23 32 26 32 199 199 199 199 199 199 
117 199 146 86 199 98 44 68 83 74 53 125 32 122 92 29 128 199 199 199 
118 199 119 71 44 35 35 41 26 26 44 77 29 95 89 161 119 199 199 199 
119 199 128 77 50 38 38 32 32 20 26 23 20 23 83 41 68 199 119 199 
120 199 188 116 65 44 32 29 26 23 23 53 26 29 53 86 188 199 199 199 
121 199 199 199 149 107 80 199 122 125 199 77 122 29 11 89 101 199 199 199 
122 199 199 161 89 59 44 38 35 47 62 68 32 29 110 8 199 131 199 199 
123 199 152 86 53 41 32 23 23 20 29 26 29 68 107 74 199 110 143 199 
124 199 155 92 65 68 86 92 32 35 26 26 56 50 185 83 199 125 199 128 
125 199 164 113 71 53 41 14 35 29 26 23 14 199 89 44 122 199 199 199 
126 199 143 83 59 41 35 35 32 47 62 38 80 38 116 199 113 199 146 110 
127 199 199 199 119 83 62 50 35 29 29 26 23 101 199 199 199 199 199 199 
128 199 110 65 38 32 29 29 26 17 17 41 35 149 47 199 77 113 199 199 
129 199 185 125 89 134 86 71 62 59 56 59 56 68 199 199 101 125 199 199 
130 199 199 149 101 86 113 32 26 26 110 50 71 83 59 41 199 199 199 125 
131 199 199 199 149 199 161 137 65 74 89 158 161 113 41 158 83 167 199 199 
132 199 182 101 65 44 38 32 35 68 32 26 20 68 29 199 199 122 74 199 
133 199 110 74 47 41 32 35 29 26 29 38 161 77 56 35 199 199 199 199 
134 199 199 197 113 77 62 53 44 41 41 35 32 71 89 199 199 199 199 199 
135 199 199 158 95 83 56 35 23 74 41 65 155 98 134 62 199 199 199 199 
136 199 113 199 164 107 83 140 176 83 65 29 38 62 50 161 199 199 199 199 
137 199 116 199 128 89 71 62 53 50 41 29 86 95 68 191 89 199 199 199 
138 199 199 176 98 71 56 44 38 65 83 41 32 20 155 199 113 199 173 199 
139 199 199 199 134 89 71 53 47 38 35 32 26 95 53 176 140 199 199 199 
140 199 116 65 35 32 26 17 14 26 23 17 26 11 71 161 68 199 83 199 
141 199 199 188 104 71 53 44 35 29 32 59 80 95 199 199 167 199 199 199 
142 199 199 125 62 38 32 35 41 86 65 77 113 41 179 101 191 80 199 199 
143 199 199 199 113 80 62 44 53 59 50 50 83 101 188 44 199 56 41 199 
144 199 89 56 35 44 44 53 53 74 32 65 116 74 158 199 65 199 199 199 
145 199 199 199 170 149 173 122 35 32 35 26 92 83 131 44 68 101 199 122 
146 199 176 95 53 35 35 29 23 23 77 86 44 98 86 199 152 199 98 199 
147 199 77 199 119 74 47 71 59 35 56 68 38 125 131 188 191 199 65 199 
148 199 199 199 125 83 65 56 47 41 35 32 29 35 122 44 199 199 199 199 
149 199 199 199 199 122 65 50 95 23 23 83 62 59 44 182 95 199 199 107 
150 199 182 199 113 41 71 35 50 53 44 50 101 199 101 125 199 62 199 185 
151 199 194 122 83 65 56 53 77 50 44 38 38 107 83 188 194 158 199 199 
152 199 164 95 56 47 44 32 38 29 35 26 77 14 122 199 89 199 199 199 
153 199 199 134 83 65 50 50 41 38 38 50 17 29 50 92 199 199 199 199 
154 199 170 107 68 53 47 35 35 35 32 35 50 89 50 199 113 199 199 199 
155 199 199 152 92 71 53 50 80 77 71 62 50 32 77 56 59 98 125 199 
156 199 199 143 74 53 38 35 29 23 29 50 47 62 197 131 173 56 199 199 
157 199 199 199 122 89 68 59 53 44 38 32 29 62 92 104 122 199 199 199 
158 199 155 89 53 134 80 56 29 23 29 62 32 26 92 86 83 152 199 199 
159 199 199 199 116 92 74 101 77 53 89 20 26 41 26 199 98 92 185 199 
160 199 199 199 146 101 74 68 89 50 35 35 35 92 122 119 199 199 199 8 
161 199 122 83 56 44 35 26 23 17 14 17 26 164 199 199 74 199 199 199 
162 199 86 47 29 23 77 35 41 35 26 23 20 65 199 110 86 199 199 59 
163 199 197 122 71 56 41 32 38 38 47 26 26 95 68 199 199 199 199 199 
164 199 199 149 89 62 41 38 29 32 23 20 23 134 59 29 134 149 199 199 
165 199 89 56 149 47 116 98 20 41 32 119 20 17 74 56 128 199 199 125 
166 199 140 83 56 41 35 29 26 23 23 65 44 35 23 199 122 199 199 199 
167 199 182 113 68 47 38 29 26 20 23 26 29 50 62 199 62 167 199 199 
168 199 116 65 44 38 38 38 23 17 17 17 20 179 62 199 182 199 199 199 
169 199 164 119 199 140 83 53 26 29 38 41 41 199 199 199 199 199 199 199 
170 199 164 104 62 47 32 32 26 23 20 20 26 113 62 62 95 199 199 199 
171 199 143 185 95 50 53 44 41 35 32 29 101 56 113 199 199 199 199 199 
172 199 199 152 86 62 50 41 35 29 26 23 23 20 199 179 86 71 199 199 
173 199 116 86 65 50 38 35 26 23 47 29 77 199 131 161 199 199 199 199 
174 199 199 199 176 116 89 74 62 65 56 44 44 29 158 113 8 199 199 199 
175 199 167 104 68 50 38 32 35 26 23 26 23 56 116 199 98 199 199 199 
176 199 98 53 38 26 23 20 26 20 17 14 20 20 119 191 119 199 199 199 
177 199 199 155 95 62 140 119 47 29 83 92 86 68 173 199 194 199 199 131 
178 199 122 80 59 44 56 47 53 89 56 56 140 89 98 199 116 199 199 199 
179 199 131 71 41 29 35 47 35 26 56 59 122 119 194 199 199 199 199 199 
180 199 119 77 44 35 32 29 26 26 26 20 20 23 80 107 199 199 199 199 
181 199 191 116 68 50 44 134 56 38 35 38 35 199 199 199 199 199 179 199 
182 199 179 119 65 41 35 23 29 23 23 14 199 80 122 14 14 199 199 199 
183 199 110 62 38 35 26 26 20 20 20 20 26 20 14 199 199 199 199 199 
184 199 170 104 65 53 41 38 38 35 32 29 41 68 134 83 199 65 199 199 
185 199 199 173 101 80 113 95 77 68 101 131 128 71 53 137 199 199 199 199 
186 199 199 191 119 188 143 116 98 92 92 86 77 68 194 104 44 152 35 199 
187 199 77 44 26 119 95 20 62 104 65 59 71 143 199 122 199 199 199 199 
188 199 113 131 98 77 71 56 74 74 71 86 140 35 77 199 122 199 199 199 
189 199 167 92 116 71 44 38 32 29 26 23 38 23 89 14 199 199 199 199 
190 199 113 83 56 41 29 17 44 26 23 17 62 128 199 92 44 199 134 65 
191 199 199 199 71 158 89 71 53 68 53 62 32 101 137 146 71 56 122 131 
192 199 199 199 199 146 107 71 71 29 26 20 41 50 32 71 56 86 71 199 
193 199 199 155 77 47 29 23 26 23 20 38 32 131 110 74 199 110 143 199 
194 199 199 199 128 86 71 62 53 56 20 26 95 53 119 185 167 86 134 170 
195 199 116 77 47 35 32 26 23 23 20 20 26 32 122 128 199 199 199 199 
196 199 113 68 41 29 26 23 23 23 23 32 44 199 167 199 77 199 14 131 
197 199 199 182 104 158 149 65 62 44 35 41 71 143 56 149 152 199 149 199 
198 199 146 86 53 44 35 35 35 26 26 32 32 17 197 199 199 199 199 199 
199 199 199 199 143 41 59 68 56 44 53 20 83 47 119 199 199 137 199 199 
