0 199 80 50 92 62 68 65 65 74 71 59 74 65 47 50 50 65 62 74 68 62 89 47 143 68 71 125 146 199 199 199 
1 95 56 44 59 47 77 83 74 62 41 74 38 23 53 50 53 83 74 62 56 71 50 50 125 86 68 74 77 199 199 199 
2 155 8 68 77 80 23 5 74 53 47 50 44 80 50 62 41 68 56 62 65 65 74 71 47 110 80 199 110 92 199 179 
3 119 92 92 125 77 59 56 50 71 83 83 98 74 62 41 41 71 92 59 71 68 125 107 92 77 62 107 77 199 199 199 
4 199 104 80 68 65 53 68 41 68 59 26 62 65 62 77 59 77 56 56 62 62 98 80 68 59 62 155 140 199 173 188 
5 110 47 101 47 53 50 95 53 59 50 77 98 71 101 71 59 50 65 74 47 74 65 53 110 65 116 149 146 191 191 199 
6 199 20 83 80 98 38 83 77 53 62 29 56 56 65 50 50 50 68 56 77 71 80 41 53 56 44 62 113 199 199 199 
7 146 74 71 56 53 47 59 62 50 56 62 44 59 38 59 56 56 53 53 59 44 62 68 50 77 113 44 194 185 86 173 
8 155 119 65 68 74 59 62 62 59 68 50 59 65 44 50 62 98 77 65 68 107 77 77 44 62 113 104 80 199 199 74 
9 199 89 47 38 41 62 71 41 83 71 50 11 53 65 53 35 74 47 71 71 95 77 146 74 65 101 170 83 197 164 199 
10 199 122 107 50 113 92 68 65 65 74 59 65 62 56 53 53 50 74 83 113 35 23 71 80 89 71 101 185 161 199 199 
11 199 199 116 83 65 107 59 65 62 59 53 71 59 68 32 53 68 71 62 38 56 65 35 62 65 71 32 199 104 122 199 
12 199 131 71 47 74 62 68 62 62 65 62 68 62 65 53 56 71 83 71 50 62 95 74 50 77 71 113 199 116 199 199 
13 110 47 68 65 68 71 56 50 56 53 20 65 47 68 53 68 59 50 65 50 83 62 50 80 44 65 197 95 89 194 199 
14 86 35 74 65 74 68 80 56 65 56 80 74 74 62 53 38 74 53 62 77 71 80 95 128 86 104 92 199 173 77 167 
15 137 107 62 50 77 80 71 59 53 83 65 50 53 47 44 56 62 65 47 104 56 86 74 32 68 86 83 89 173 158 199 
16 110 56 62 80 77 62 62 53 53 62 68 44 41 59 47 62 71 119 62 89 53 86 65 92 68 161 191 98 98 199 199 
17 161 71 68 65 89 77 74 77 53 62 62 59 56 77 74 53 62 38 68 65 62 68 83 68 98 95 146 86 131 59 104 
18 164 92 74 65 53 41 74 59 68 65 80 74 50 59 50 68 59 65 65 74 56 65 53 68 68 62 149 71 65 199 107 
19 170 62 53 71 74 59 71 59 50 53 71 59 74 65 68 47 71 74 62 92 41 80 158 86 98 116 199 89 199 199 179 
20 199 83 53 53 65 59 35 53 50 65 56 44 53 56 59 65 74 44 71 71 110 119 77 59 101 113 68 62 65 179 199 
21 167 77 86 62 71 92 62 92 65 56 62 86 47 47 65 56 53 71 89 56 62 89 86 80 95 101 104 110 128 101 199 
22 119 68 110 59 47 62 53 50 53 71 56 77 59 56 53 71 56 62 68 65 68 59 116 83 89 65 191 74 176 199 199 
23 80 68 56 56 38 62 65 74 41 80 29 74 71 56 44 62 56 44 56 59 80 140 47 71 56 86 71 59 56 199 199 
24 122 134 65 95 59 47 80 56 71 59 77 56 56 71 98 65 59 77 71 83 62 62 128 77 92 74 173 116 92 95 53 
25 80 59 41 44 59 56 68 44 50 65 56 41 38 50 56 65 8 65 74 68 59 8 35 71 101 191 131 86 146 71 199 
26 83 59 44 56 65 62 74 83 38 68 71 53 56 44 65 41 71 56 59 86 35 59 80 68 59 71 56 161 176 199 199 
27 107 53 59 29 68 41 53 74 56 62 68 65 29 59 65 71 68 71 65 68 56 47 41 104 80 119 137 179 137 199 199 
28 152 83 71 77 56 59 44 95 71 29 62 68 83 59 68 59 71 98 59 59 56 140 107 29 83 197 77 199 199 98 199 
29 199 53 59 59 62 71 71 56 74 50 50 71 74 62 71 62 71 68 62 65 53 95 59 71 101 164 146 77 199 199 199 
30 173 53 62 65 74 68 71 44 77 47 65 62 83 62 62 74 59 77 50 56 62 68 113 101 152 140 125 199 80 199 104 
31 194 92 68 74 65 77 50 56 53 65 68 65 47 65 71 68 23 65 56 59 68 62 56 86 71 68 83 140 199 194 199 
32 170 68 74 65 47 47 47 23 74 44 68 80 59 59 68 62 59 65 38 77 65 74 71 59 92 74 38 116 155 92 199 
33 167 155 56 86 68 68 71 62 62 62 59 65 62 59 62 71 47 38 59 53 65 53 104 62 125 71 65 101 137 199 199 
34 134 26 44 65 74 68 50 71 65 56 41 80 35 80 68 74 71 68 65 47 68 74 77 131 92 152 92 199 149 173 199 
35 95 62 74 86 65 62 62 71 53 68 68 59 65 62 74 71 71 26 44 68 74 50 122 146 53 95 110 92 149 199 164 
36 86 8 71 56 68 71 77 68 107 62 68 20 20 62 62 92 80 101 80 110 83 77 98 83 164 71 68 17 176 199 199 
37 107 68 59 65 62 68 41 86 62 56 65 65 77 62 95 53 65 62 74 59 56 71 128 65 104 56 107 199 134 185 199 
38 137 62 59 71 56 62 62 32 50 62 53 50 62 41 62 101 59 74 56 59 71 95 62 83 89 101 170 199 191 173 199 
39 199 65 71 71 77 53 53 53 74 59 65 62 53 59 56 71 56 47 71 77 56 92 50 95 92 128 71 167 197 194 199 
40 32 71 20 65 53 62 65 47 56 77 65 56 59 59 65 68 65 65 65 95 44 71 56 77 89 182 89 199 77 199 199 
