0 299 299 163 120 
1 299 269 150 108 
2 208 109 66 178 
3 299 256 250 181 
4 299 141 89 66 
5 299 299 296 216 
6 141 299 299 238 
7 220 280 157 116 
8 258 299 244 299 
9 207 154 299 83 
10 261 299 299 299 
11 252 299 299 299 
12 219 103 60 46 
13 299 238 213 151 
14 299 250 299 299 
15 258 131 195 299 
16 191 95 57 44 
17 81 127 69 44 
18 234 108 61 44 
19 160 115 239 189 
20 299 299 299 299 
21 299 299 299 299 
22 299 290 165 121 
23 233 100 53 36 
24 299 299 299 216 
25 136 299 112 147 
26 299 299 299 237 
27 89 48 70 299 
28 178 83 299 165 
29 190 118 92 207 
30 299 267 142 99 
31 299 214 117 82 
32 299 199 161 125 
33 279 131 124 94 
34 251 152 299 200 
35 222 100 57 41 
36 253 299 194 142 
37 128 65 46 299 
38 299 299 216 299 
39 299 299 257 125 
40 134 70 289 299 
41 225 114 76 146 
42 272 119 65 46 
43 299 299 173 119 
44 299 171 97 70 
45 298 167 103 76 
46 197 100 65 52 
47 299 202 129 100 
48 241 106 59 190 
49 299 299 190 173 
50 97 61 57 51 
51 299 299 197 299 
52 299 191 107 77 
53 256 136 91 223 
54 234 140 94 84 
55 299 172 215 157 
56 299 299 191 131 
57 260 126 73 54 
58 239 128 84 67 
59 299 299 177 250 
60 299 180 116 184 
61 204 299 177 299 
62 299 299 201 239 
63 95 51 36 30 
64 299 299 299 214 
65 282 123 68 49 
66 299 280 151 106 
67 299 160 106 83 
68 299 299 199 141 
69 185 272 151 110 
70 299 88 74 245 
71 138 86 54 40 
72 256 299 214 147 
73 299 265 299 153 
74 299 299 299 179 
75 299 162 299 299 
76 299 299 190 133 
77 299 174 99 299 
78 262 169 147 152 
79 197 232 128 91 
80 203 94 53 37 
81 299 165 95 93 
82 151 80 59 59 
83 299 218 119 85 
84 245 120 288 181 
85 299 211 116 299 
86 237 155 218 164 
87 299 299 188 135 
88 299 299 179 241 
89 299 299 246 176 
90 299 299 133 210 
91 255 151 108 275 
92 194 299 250 171 
93 90 59 45 95 
94 234 152 123 110 
95 131 63 299 299 
96 268 149 110 206 
97 226 128 83 66 
98 264 119 68 52 
99 118 66 44 37 
100 188 299 285 197 
101 299 204 115 83 
102 111 95 62 49 
103 208 299 209 299 
104 251 121 71 53 
105 299 267 173 137 
106 291 147 92 232 
107 299 299 242 161 
108 299 191 117 92 
109 136 77 61 76 
110 196 91 86 65 
111 223 153 137 299 
112 299 183 98 69 
113 299 189 115 90 
114 225 299 185 201 
115 299 215 122 299 
116 292 299 299 299 
117 83 47 30 24 
118 244 119 68 49 
119 299 192 108 80 
120 120 62 38 30 
121 299 299 299 299 
122 283 165 168 88 
123 299 280 155 109 
124 299 299 211 234 
125 299 209 100 69 
126 185 92 54 40 
127 211 116 76 62 
128 157 124 143 125 
129 299 268 244 214 
130 299 299 243 168 
131 240 148 151 99 
132 238 299 299 299 
133 211 125 79 60 
134 299 234 215 192 
135 299 286 290 299 
136 243 111 62 299 
137 299 247 196 81 
138 121 68 44 35 
139 193 94 54 40 
140 142 257 207 159 
141 215 113 188 129 
142 299 143 91 173 
143 299 299 299 151 
144 254 113 63 47 
145 162 95 87 72 
146 191 299 222 175 
147 299 234 299 221 
148 51 31 110 80 
149 299 299 264 276 
150 299 149 85 62 
151 299 299 181 227 
152 160 299 248 180 
153 299 235 130 92 
154 299 299 181 202 
155 204 299 177 129 
156 299 147 84 63 
157 299 251 151 112 
158 299 299 216 157 
159 179 93 55 41 
160 137 80 55 46 
161 158 225 299 177 
162 299 299 210 112 
163 299 190 242 299 
164 299 299 240 192 
165 299 256 153 134 
166 299 206 252 99 
167 299 177 94 299 
168 299 299 172 299 
169 299 299 179 123 
170 219 133 100 85 
171 299 299 177 122 
172 226 182 177 299 
173 299 245 140 100 
174 299 198 119 90 
175 299 185 100 74 
176 299 177 105 242 
177 299 299 229 172 
178 299 191 299 299 
179 212 114 93 93 
180 299 299 202 141 
181 197 110 67 50 
182 299 259 133 91 
183 299 299 299 299 
184 299 142 77 54 
185 181 92 205 89 
186 299 299 192 241 
187 117 81 299 216 
188 287 299 274 299 
189 149 193 114 92 
190 299 289 189 145 
191 299 294 152 221 
192 299 251 147 109 
193 215 105 185 135 
194 299 299 206 85 
195 299 224 123 87 
196 166 80 49 37 
197 299 299 299 299 
198 299 299 299 299 
199 299 213 118 84 
