96 18 32 40 33 58 45 59 63 75 55 74 68 66 101 117 144 63 199 199 199 127 199 125 199 199 199 123 199 199 199 199 199 
97 55 51 29 39 26 40 82 55 62 71 125 64 58 56 99 199 101 161 199 115 140 199 199 199 197 116 199 199 199 199 199 199 
98 36 35 40 48 45 48 43 99 61 64 60 61 53 63 105 73 152 111 61 59 199 185 198 199 199 199 199 199 199 199 199 199 
99 30 18 21 25 35 27 39 49 46 52 42 73 79 56 146 78 101 109 89 181 199 140 142 199 199 199 199 126 199 199 199 199 
100 34 40 47 49 25 59 54 55 84 93 102 57 77 63 95 77 108 171 199 199 199 70 199 199 146 153 199 199 181 199 199 199 
101 65 38 45 48 47 48 91 42 60 48 77 83 56 199 75 199 199 70 161 104 87 199 199 97 199 199 120 199 199 199 199 199 
102 86 62 51 31 33 45 46 56 64 54 65 75 59 96 137 61 79 52 114 199 119 199 199 199 199 199 199 199 199 199 199 199 
103 61 43 29 28 47 52 38 71 56 63 59 63 38 59 199 199 118 199 133 118 141 199 77 199 199 199 199 124 199 199 199 199 
104 24 44 39 35 36 43 59 37 58 55 199 56 66 78 59 172 77 75 97 199 88 89 199 119 199 199 199 199 199 199 199 199 
105 44 27 55 55 48 89 43 56 70 52 61 98 90 123 66 111 78 82 199 199 199 163 199 199 199 199 184 199 199 199 199 199 
106 50 24 44 43 35 50 69 54 52 58 66 199 60 53 60 101 112 199 199 199 199 174 199 149 199 199 199 199 199 199 199 199 
107 26 24 38 36 36 43 39 46 71 55 59 199 52 69 199 64 75 199 199 93 199 81 106 199 199 199 199 172 199 199 199 199 
108 39 35 42 32 41 45 52 54 62 47 61 46 82 57 78 199 67 144 199 199 199 199 98 199 199 103 199 139 199 199 199 199 
109 33 37 40 43 51 43 53 44 66 60 71 68 59 64 199 182 84 199 199 141 81 199 96 74 199 177 130 199 199 199 199 199 
110 12 7 87 40 35 39 46 65 54 85 95 55 65 59 199 66 84 70 71 62 199 135 199 199 199 199 199 199 199 199 199 199 
111 46 32 36 40 39 47 45 52 61 73 83 97 55 108 81 63 63 199 199 108 199 199 199 132 199 199 199 199 199 199 199 199 
112 57 40 33 27 35 38 52 53 68 59 58 71 76 71 69 60 199 81 134 95 143 70 199 199 199 199 199 199 199 199 199 199 
113 21 19 32 18 41 34 41 91 43 56 86 70 64 59 83 65 80 130 150 199 199 183 199 82 199 199 199 199 199 199 199 199 
114 18 17 16 32 48 48 57 56 62 54 64 59 55 62 59 64 56 82 199 79 80 199 98 83 199 199 199 199 199 199 199 199 
115 48 28 39 38 53 41 32 75 42 94 51 45 65 91 74 87 67 73 134 199 199 112 199 107 174 199 199 199 199 104 199 199 
116 71 43 46 17 50 48 56 63 79 50 62 75 63 71 148 74 55 73 94 61 67 97 199 199 199 99 199 199 199 199 199 199 
117 25 23 26 34 64 41 42 50 41 45 60 60 80 48 72 77 80 61 77 199 199 70 109 141 121 199 199 120 199 199 199 199 
118 29 17 46 34 54 60 41 44 73 47 53 56 54 151 143 91 93 57 75 121 199 123 145 199 199 153 199 199 199 199 199 199 
119 32 44 48 49 45 51 45 70 65 61 77 64 57 88 83 146 98 63 199 129 199 199 199 199 199 199 199 199 199 199 199 199 
120 55 43 39 31 48 46 71 58 47 46 52 90 58 72 114 73 76 99 199 74 199 100 199 199 199 199 199 199 199 199 199 199 
121 26 29 21 38 67 53 59 46 61 75 61 59 58 199 61 94 187 52 199 145 111 80 199 76 199 117 199 199 199 199 199 199 
122 19 46 36 42 51 45 50 52 87 81 45 54 64 62 72 82 68 66 199 199 99 199 199 150 199 83 199 199 199 199 199 199 
123 73 56 58 44 43 59 49 66 55 58 71 52 60 199 63 131 74 118 92 199 86 199 199 179 150 85 199 199 199 199 199 199 
124 24 23 35 29 38 41 43 42 99 46 101 47 67 60 78 102 73 199 123 137 199 199 199 199 142 199 199 199 199 199 199 199 
125 16 25 33 33 42 36 42 48 43 71 66 63 64 199 57 62 75 81 199 96 101 199 199 121 199 199 199 199 199 199 199 199 
126 49 41 39 59 51 75 49 54 50 60 68 85 74 199 80 91 79 92 73 73 91 199 199 199 199 115 199 199 127 199 199 199 
127 19 10 42 42 37 53 71 40 52 57 59 69 73 176 87 199 114 79 199 93 92 124 199 131 199 199 132 199 199 199 199 199 
128 13 30 44 62 46 49 61 68 51 84 65 79 93 84 56 199 64 199 199 77 199 97 199 127 199 199 199 199 199 199 199 199 
129 54 30 42 46 35 49 65 52 74 61 85 68 60 60 62 64 73 199 199 143 106 199 157 199 199 180 199 199 199 199 199 199 
130 65 51 37 27 32 47 43 52 70 65 107 71 60 55 168 87 95 78 199 87 199 199 199 199 199 199 113 199 199 199 199 199 
131 10 47 38 55 45 44 41 70 53 68 76 70 199 63 76 59 75 199 103 199 199 199 199 199 199 168 199 199 199 199 199 199 
132 56 36 42 35 43 48 46 82 69 57 60 62 114 85 84 74 80 131 199 199 93 199 128 82 117 199 199 199 199 199 199 199 
133 45 34 39 39 40 51 37 36 46 72 66 76 103 63 63 69 66 199 57 199 199 112 199 199 113 199 104 199 199 199 199 199 
134 36 28 34 28 40 199 51 44 54 111 53 50 75 62 63 87 165 129 167 199 199 131 199 80 199 199 199 199 199 199 199 199 
135 26 15 20 33 50 50 62 40 63 61 60 68 106 90 199 84 65 199 178 127 199 115 199 199 199 89 199 199 199 199 199 199 
136 12 68 16 27 41 45 52 51 44 53 96 60 73 63 90 199 74 178 199 133 85 118 199 199 199 99 149 199 199 199 199 199 
137 80 50 49 45 47 42 37 54 92 69 59 125 57 71 59 199 199 65 199 199 199 82 199 199 123 199 199 199 199 199 199 199 
138 47 25 55 89 50 75 48 76 54 105 58 67 94 65 199 114 199 199 97 199 106 199 199 199 199 199 199 172 199 199 199 199 
139 51 30 36 39 39 45 41 54 52 63 72 120 57 85 73 101 114 91 147 199 199 107 148 199 199 199 199 199 199 199 199 199 
140 14 43 49 54 36 42 56 47 51 57 59 64 51 59 83 191 60 199 120 83 199 199 199 199 83 183 199 199 199 199 199 199 
141 68 18 43 43 38 44 51 53 43 105 98 115 57 49 71 121 114 88 102 199 131 199 199 199 157 199 153 199 199 199 199 199 
142 42 33 35 32 40 48 41 60 79 34 50 199 65 80 199 176 199 85 112 94 199 199 199 135 112 199 199 199 199 199 199 177 
143 72 39 36 46 32 41 55 47 55 52 55 59 68 199 97 83 75 76 113 90 125 199 156 199 199 95 199 199 199 194 199 199 
144 56 27 26 31 49 48 46 46 54 199 62 53 59 63 101 82 75 90 127 199 85 199 126 199 156 199 199 199 199 199 199 199 
145 55 49 49 37 64 35 40 57 51 26 57 199 60 60 48 58 199 105 81 199 183 199 199 114 198 199 199 126 199 199 199 199 
146 40 23 39 36 40 44 47 46 98 57 55 57 72 63 99 67 108 104 84 199 199 199 97 106 70 199 199 151 199 199 199 199 
147 38 53 61 34 63 72 51 71 56 61 46 82 59 190 74 81 199 81 68 199 199 106 199 66 173 199 199 135 199 199 199 199 
148 34 34 46 49 40 49 70 49 121 64 66 64 86 76 79 63 71 64 104 89 110 144 199 199 199 199 199 199 199 199 199 199 
149 64 60 12 44 64 59 44 47 83 57 57 76 61 58 128 96 78 63 120 91 199 199 79 199 199 199 199 199 199 199 199 199 
150 22 24 30 28 32 44 47 56 59 72 51 59 62 59 65 114 112 150 106 175 153 199 199 199 199 199 199 199 199 199 199 199 
151 41 26 23 37 44 43 74 46 56 64 56 67 79 199 55 67 84 199 61 199 124 199 169 199 199 199 199 199 199 199 199 199 
152 66 46 43 26 41 72 45 50 58 54 59 53 55 78 90 100 199 87 79 91 199 147 199 199 199 199 199 199 199 199 199 199 
153 50 59 65 30 40 73 50 43 50 60 73 56 71 39 96 90 124 76 95 131 199 199 154 199 118 199 199 199 199 199 199 199 
154 97 64 55 45 62 38 45 61 49 88 63 53 76 61 74 68 59 83 93 199 111 97 154 80 199 199 199 199 199 199 199 199 
155 51 40 30 73 97 44 50 47 52 59 44 64 66 65 171 117 144 71 71 126 199 117 199 199 90 169 199 199 199 191 199 199 
156 57 42 33 22 49 37 57 55 62 98 66 56 73 114 93 73 63 100 88 199 199 199 199 199 199 199 199 199 199 199 199 199 
157 40 31 38 35 66 47 61 46 99 40 62 113 110 75 199 70 123 189 110 106 199 199 199 199 199 199 199 199 199 199 199 199 
158 33 32 32 40 52 50 42 50 51 58 62 62 59 65 71 83 199 73 199 138 131 130 109 113 83 199 181 199 199 199 118 199 
159 24 23 28 30 34 50 52 48 43 79 59 65 67 72 75 56 199 69 199 95 172 199 199 199 199 199 199 153 143 199 199 199 
160 31 28 28 37 43 199 52 54 157 74 62 55 73 62 83 53 199 88 68 151 67 85 199 199 199 199 199 199 199 199 199 199 
161 25 28 28 34 49 40 57 54 70 56 102 61 60 71 59 71 68 199 199 73 78 199 199 199 199 199 199 199 199 199 199 199 
162 44 41 38 49 30 39 37 48 57 68 58 58 69 63 199 62 84 199 109 199 180 199 199 199 199 139 199 199 199 199 199 199 
163 22 20 23 81 60 41 47 47 38 42 55 68 66 69 48 61 83 199 132 199 83 111 199 199 146 151 199 199 199 199 199 199 
164 15 36 27 33 31 45 40 69 52 53 66 65 61 81 77 104 75 98 89 120 184 199 199 199 118 199 109 199 199 123 199 199 
165 46 19 31 44 43 35 59 48 75 70 66 67 154 65 128 60 199 94 88 102 76 199 100 199 199 199 199 199 199 199 199 199 
166 52 32 36 34 32 41 91 58 51 49 52 55 57 80 70 67 199 199 89 177 199 93 108 199 199 199 141 199 199 199 199 199 
167 37 25 31 21 47 43 52 61 49 97 89 112 70 100 199 73 68 74 99 103 172 199 199 199 101 90 199 199 199 199 199 199 
168 40 35 42 38 41 58 32 54 47 47 62 59 78 63 105 120 199 196 172 85 104 195 199 199 199 181 179 199 199 199 199 113 
169 53 40 36 46 38 33 51 89 59 61 44 154 62 72 57 80 60 112 91 130 168 199 199 199 199 134 199 199 199 199 199 199 
170 58 42 31 38 48 41 56 97 49 66 60 68 65 65 88 102 80 199 105 99 199 199 199 199 199 160 199 199 199 199 199 199 
171 40 23 39 35 38 50 46 50 45 101 53 69 55 133 54 97 73 103 199 199 199 154 147 74 199 199 199 199 199 199 199 199 
172 46 35 49 44 93 37 50 47 55 51 60 70 66 76 172 78 101 78 184 199 48 90 199 199 199 101 199 199 199 199 199 199 
173 19 33 61 49 56 56 49 58 71 58 60 106 72 70 80 199 68 107 117 107 89 199 199 199 100 199 199 199 199 131 199 199 
174 53 29 31 40 34 60 50 52 70 53 55 60 199 68 84 73 100 119 73 199 112 199 199 119 199 199 199 199 199 199 199 199 
175 53 50 42 31 43 42 55 53 56 83 53 54 66 86 115 78 81 86 70 152 199 199 199 199 199 160 199 176 199 199 199 199 
176 64 42 39 43 41 36 52 73 85 55 50 57 63 199 199 127 69 88 199 199 95 110 199 199 199 199 199 199 199 176 199 199 
177 56 39 39 33 31 46 56 53 59 57 69 181 51 54 76 71 61 72 58 199 199 78 196 199 199 199 199 199 199 199 199 199 
178 37 24 49 27 48 61 27 62 52 57 56 60 83 58 83 118 199 67 199 110 199 122 199 199 199 199 199 199 199 194 199 199 
179 74 42 49 51 68 36 24 36 62 52 67 78 70 72 68 77 76 65 199 80 199 199 85 199 199 199 199 199 199 199 199 199 
180 51 46 31 30 46 58 55 64 35 77 62 69 84 60 68 101 143 137 114 199 199 96 94 199 167 199 101 199 150 199 199 199 
181 34 46 70 48 48 54 50 50 48 57 51 199 58 76 124 63 79 60 199 96 95 199 74 199 187 199 199 199 199 199 199 199 
182 72 40 44 58 52 47 52 56 49 63 62 42 63 53 65 77 80 75 88 196 111 167 199 199 199 199 199 199 199 199 199 199 
183 76 49 41 49 48 57 52 54 55 134 63 79 118 52 77 199 78 107 77 56 111 76 199 199 199 199 199 199 199 199 199 199 
184 41 30 48 43 46 42 58 78 50 62 69 63 67 199 85 199 199 199 199 199 199 103 87 199 108 199 199 199 199 199 199 199 
185 72 50 43 41 48 51 64 42 64 68 67 55 57 72 73 195 84 77 199 199 199 171 119 199 199 173 199 199 199 199 199 199 
186 55 53 46 44 44 50 60 58 45 60 67 66 55 105 61 70 161 98 199 111 96 199 199 157 199 108 199 199 199 199 199 199 
187 40 34 43 44 53 48 54 48 73 49 44 77 90 70 84 79 165 82 101 89 92 134 199 199 164 199 199 199 199 199 123 199 
188 39 30 32 32 37 49 50 53 54 50 54 67 73 56 87 199 77 84 70 63 199 199 199 199 199 118 199 199 199 199 199 199 
189 26 46 36 39 34 56 58 52 61 56 54 105 63 67 84 199 93 199 61 69 116 199 199 199 199 199 199 199 199 199 199 199 
190 27 34 29 73 40 62 72 55 54 60 63 57 58 111 127 60 199 89 75 199 59 199 199 199 86 199 199 199 199 199 199 199 
191 34 18 41 33 95 54 51 105 54 77 42 60 55 66 72 64 103 199 199 149 123 199 199 199 199 129 199 199 199 199 199 199 
192 38 32 26 31 24 40 42 48 52 51 64 199 69 69 159 72 94 64 199 76 199 199 93 172 105 199 199 199 199 199 199 199 
193 29 29 34 49 40 49 48 85 57 63 97 70 62 64 114 68 62 72 199 151 92 199 199 199 199 199 143 199 199 199 199 199 
194 32 29 28 31 41 54 59 42 55 50 40 57 32 70 124 84 74 57 199 137 199 138 110 199 111 199 199 199 199 199 199 199 
195 65 46 45 46 38 34 44 56 81 68 44 70 69 64 75 104 99 199 157 199 93 199 199 199 199 199 199 199 199 199 199 199 
196 33 16 37 35 27 44 50 55 58 73 68 199 70 62 61 69 81 199 199 108 199 199 93 96 199 199 199 199 199 199 199 199 
197 31 29 35 39 32 44 48 40 52 51 34 60 95 49 68 82 170 92 102 65 91 189 78 155 199 187 127 199 199 199 199 199 
198 69 43 28 50 44 53 53 51 66 66 69 61 71 199 66 199 88 98 96 199 91 199 199 199 168 199 154 199 199 199 199 199 
199 62 26 38 35 44 40 47 36 54 44 58 103 73 199 69 70 67 199 199 86 199 199 199 88 199 199 199 199 199 199 119 199 
