initNo 0.113 0.114 0.115 0.116 
0 199 110 122 107 
1 199 122 113 95 
2 161 185 131 95 
3 199 199 199 95 
4 86 74 167 199 
5 113 199 131 92 
6 98 152 131 199 
7 167 89 92 149 
8 152 176 182 199 
9 116 143 131 155 
10 122 98 86 104 
11 119 170 95 128 
12 119 199 122 199 
13 199 146 98 125 
14 161 104 197 199 
15 104 164 143 104 
16 131 98 119 199 
17 155 137 199 199 
18 98 89 182 101 
19 149 74 152 119 
20 140 199 199 199 
21 143 199 199 107 
22 182 199 83 116 
23 158 119 197 158 
24 199 98 95 125 
25 143 140 179 137 
26 92 140 47 92 
27 143 199 113 199 
28 116 80 137 77 
29 116 137 131 199 
30 131 199 137 199 
31 146 188 104 143 
32 119 167 125 199 
33 131 89 95 80 
34 101 107 110 199 
35 170 101 122 113 
36 113 199 107 199 
37 199 107 197 122 
38 173 158 199 113 
39 92 77 179 199 
40 98 119 199 199 
41 137 80 125 182 
42 199 122 199 155 
43 119 158 131 119 
44 125 104 71 71 
45 92 113 80 98 
46 104 116 199 199 
47 86 119 199 164 
48 92 104 83 95 
49 107 86 199 125 
50 199 199 199 199 
51 199 158 199 137 
52 199 188 116 199 
53 125 122 140 199 
54 101 158 98 199 
55 199 199 155 140 
56 110 143 199 199 
57 199 182 167 128 
58 199 122 122 199 
59 110 128 107 125 
60 104 92 182 197 
61 92 95 110 161 
62 134 149 113 92 
63 125 137 149 104 
64 155 89 199 182 
65 122 101 86 107 
66 140 119 134 95 
67 83 158 89 128 
68 113 199 199 131 
69 125 104 199 131 
70 125 68 199 197 
71 77 173 199 143 
72 95 146 107 62 
73 110 188 173 104 
74 107 199 164 101 
75 188 158 199 131 
76 188 104 89 194 
77 199 199 101 158 
78 95 113 113 134 
79 199 119 199 199 
80 149 98 125 199 
81 101 113 104 119 
82 167 149 101 199 
83 199 110 167 131 
84 149 199 101 146 
85 199 191 164 143 
86 131 199 179 131 
87 116 125 197 101 
88 119 185 173 199 
89 104 59 110 194 
90 131 199 199 74 
91 155 128 56 95 
92 89 92 143 74 
93 199 137 104 113 
94 199 161 80 167 
95 199 125 197 199 
96 179 158 199 164 
97 89 199 59 188 
98 170 199 199 191 
99 199 122 116 143 
100 107 199 199 164 
101 92 53 113 122 
102 199 146 199 199 
103 107 199 199 62 
104 110 125 128 95 
105 122 158 176 128 
106 125 152 167 113 
107 134 134 65 110 
108 89 116 179 137 
109 199 98 173 122 
110 134 161 167 199 
111 199 83 80 95 
112 146 110 199 199 
113 113 146 113 152 
114 173 176 176 134 
115 125 137 199 167 
116 107 107 122 140 
117 146 197 155 155 
118 140 170 116 134 
119 131 86 164 137 
120 92 122 110 113 
121 194 199 128 199 
122 125 131 95 199 
123 134 98 199 119 
124 161 119 134 131 
125 83 143 104 161 
126 199 167 199 101 
127 199 199 199 182 
128 107 92 68 155 
129 110 74 128 107 
130 101 199 128 152 
131 140 125 125 176 
132 179 140 143 119 
133 101 77 197 140 
134 155 104 128 95 
135 119 199 146 137 
136 176 137 125 86 
137 98 119 95 167 
138 86 199 98 146 
139 116 110 134 199 
140 199 98 152 86 
141 95 89 101 113 
142 140 199 98 101 
143 161 95 199 199 
144 152 125 170 199 
145 131 194 77 152 
146 199 199 199 199 
147 110 199 199 152 
148 110 131 71 101 
149 164 170 199 146 
150 128 122 199 194 
151 199 110 146 137 
152 176 143 158 122 
153 179 152 199 176 
154 155 140 137 134 
155 89 107 74 77 
156 149 110 104 122 
157 134 104 182 137 
158 137 185 95 110 
159 119 116 199 167 
160 140 83 104 83 
161 92 104 188 113 
162 140 179 107 199 
163 199 83 134 199 
164 101 152 197 110 
165 104 92 125 119 
166 92 149 104 101 
167 101 110 199 119 
168 199 116 131 143 
169 199 113 137 131 
170 149 125 134 107 
171 89 98 95 104 
172 119 98 164 128 
173 113 104 113 134 
174 182 83 199 199 
175 122 89 119 119 
176 110 143 185 199 
177 92 170 158 152 
178 122 199 199 199 
179 128 199 122 199 
180 89 107 110 131 
181 113 110 134 152 
182 122 128 199 149 
183 104 53 95 86 
184 143 110 116 113 
185 104 176 164 116 
186 113 92 182 199 
187 107 137 122 50 
188 95 80 98 125 
189 173 176 199 155 
190 194 197 101 199 
191 101 74 140 113 
192 158 199 146 149 
193 199 122 176 113 
194 134 199 199 107 
195 199 199 199 199 
196 101 86 122 98 
197 134 107 125 199 
198 143 110 137 199 
199 107 164 199 131 
