0 0.19233850281513898 0.09318302779311516 0.15474300498480265 0.08372099952943057 0.03156748097642792 0.017187118637362442 0.025864493731300175 0.014470592462923815 0.015355983978083465 0.01640777667821114 0.0180194976250867 0.06438841553188857 0.006492969716066721 0.00736613286661747 0.0169713952242585 0.19835550299867188 0.01732249287171239 0.15625260696843957 0.01688911681130323 0.034454275923597066 0.0007362674214115295 0.5399183775416709 0.01478341017155893 0.018122736615821644 
1 0.17070119113113802 0.19559585118357958 0.17018249694169318 0.0007472576579088397 0.31550968996972273 0.30763575434055435 0.31178449068193226 0.010277314352593159 0.0009737548217318981 0.008454414258646015 0.005851778978701816 0.15431013387700077 0.15498546105893607 0.19746386011151307 0.15940316936773335 0.015526477739872035 0.16662251000527206 0.015623085690369631 0.015499003452721816 0.01395649678326727 0.02226255590920312 0.014458342986861883 0.1545243020394791 0.01526360345661626 
2 0.16256443510149765 0.17068912160212113 0.19095681111182206 0.09333344144049871 0.15439307319126172 0.3115848136188921 0.15509601090293113 0.016565472937150272 0.014761624436604226 0.05331342459467825 0.015076248691373362 0.15956847189663836 0.09296540936049724 0.15573705518620073 0.026044874997235734 1.1089927648545879 0.0026749587210921355 0.011354426989309552 0.04180241118075667 0.017285126875043133 0.0006458418006012323 0.17013221453783944 0.16982219990880498 1.2301383630347473 
3 0.17013801295188946 0.38011441195885376 0.38167348771600174 0.40098536500920545 0.3809304340528352 0.38026901581247374 0.3837142545378813 0.3817116426715119 0.3841697557076915 0.38019732499351466 0.3811949185597634 0.017762962930361503 0.016024957181765664 0.017627708081730198 0.15600216926932098 0.1565651867441742 0.09478369439506995 0.002256814518053929 0.015400267571980208 0.0053842598356697025 0.01789311157609008 0.17152274153494473 0.06462845910926163 2.5360721619901465 
4 0.338638265500969 0.014185074934389696 0.0041110931944783324 0.15696723637288557 0.16572734330183292 0.27031101563630777 0.08372172436524528 0.016147889449295683 0.3089816739589375 0.3086653121437064 0.028761991120665797 0.311855279132476 0.20625325876352996 0.053003148953983725 0.002525407115589573 0.1926231673747214 0.02291623215918115 0.1543074130379012 0.0012962368880429231 0.01518865665764979 0.16924982207438233 0.017295539437885754 0.08075805622400845 2.409770677663343 
5 0.38283753293964184 0.38291376125637666 0.3846802322358498 0.3839472505716608 0.1648557008624456 0.3114566602088551 0.30691863572447287 0.0008390017196564514 0.0027586648352508902 0.027421368530811563 0.004821133123568355 0.001666882406138992 0.005567267569367207 0.013985569847674295 0.15480084306106967 0.15468979484234358 0.1704857514916891 0.013998756317664451 0.17226593103769727 0.01865146232238457 0.17333670362363907 0.014154944836954897 1.6479100651538716 2.099468008894278 
6 0.17563880397821885 0.17536232013233666 0.306843139113546 0.002857483041372344 0.17069208825222137 0.3065260142735484 0.17780155902370876 0.015014970381218351 0.004247042606134066 0.16934455640016566 0.014923824340506098 0.17013493772026012 0.1689498436088257 0.26380236875134155 0.014603399901334857 0.015980415282441207 0.015660034521939536 0.15679320128618546 0.16890546895131742 0.0028115186364496836 0.17647259517098912 0.04212186388825545 0.015325448600312264 0.892637435236757 
7 0.9039853193475564 0.1693344235294918 0.30977018574664794 0.16915792658147155 0.18992803303934203 0.18243065340975995 0.183614148371821 0.33737442013658825 0.16972713824493701 0.17009476211296715 0.16944385437569043 0.6237786117534978 0.1709268154673762 0.16944744103015186 0.1710098866739198 0.07467398278748627 0.015089618925330672 0.17852718812947477 0.003533774916352872 0.00196856779705179 0.17233865493189504 0.015802268824497645 1.8371294954785962 0.019157684846857315 
8 0.17096255458159582 0.3163795861984886 0.3068085352146832 0.0063028055708707065 0.1796211099676155 0.00509424521532198 0.3070475817965985 0.31143183912847205 0.0009414702108037076 0.0017880416139393063 0.003391260907579685 0.15562117511528806 0.1538798047774259 0.15659989841654753 0.01510929119693083 0.001413268991047989 0.0006338049168181925 0.01395837067601935 0.01434764567193314 0.014699498859977123 0.6852395813493781 0.014744476819182673 0.17092302886894517 0.16862005894282572 
9 0.32297973600416685 0.024993491698344084 0.17332322730973582 0.16971675944713227 0.17576090174382641 0.17029047908421457 0.2548894443432408 0.24950976349117115 0.24708753990347487 0.18612720270965122 0.021135724143663825 0.0058253967507750914 0.16147530833317592 0.022931497168990678 0.014499817025492412 0.15415019045456946 0.015126509075522598 0.00026705606534305204 0.015513241993473592 0.19083893814826292 0.016973129311574464 0.15587500248143993 0.015663332189021606 0.01888416073152044 
10 0.4848052243503653 0.1693319056978817 0.6313085154945728 0.6311715676242258 0.015882578352701238 0.021074005355099512 0.0832389815296064 0.15537015416202538 0.035671037611566536 0.08502516843177399 0.1899787135685107 0.15438701150424916 0.015855121367172487 0.5392801739306969 0.16941308768836727 0.3790443866227964 0.01564379038760544 0.001713697339869924 0.17166049960838015 0.0009138963551253987 0.0011196527766794695 0.05422634800800319 1.9344182785915265 1.8756488149498443 
