0 86 299 299 299 299 299 299 299 299 299 299 
1 204 299 299 299 299 299 299 299 299 299 299 
2 86 299 299 299 299 299 299 299 299 299 299 
3 118 299 299 299 299 299 299 299 299 299 299 
4 80 299 299 299 299 299 299 299 299 299 299 
5 92 261 299 299 299 299 299 299 299 299 299 
6 84 299 299 299 299 299 299 299 299 299 299 
7 299 299 299 299 299 299 299 299 299 299 299 
8 136 299 299 299 299 299 299 299 299 299 299 
9 101 299 299 299 299 299 299 299 299 299 299 
10 130 299 299 299 299 299 299 299 299 299 299 
11 299 299 299 299 299 299 299 299 299 299 299 
12 194 111 299 299 299 299 299 299 299 299 299 
13 86 299 299 299 299 299 299 299 299 299 299 
14 95 231 299 299 299 299 299 299 299 299 299 
15 146 299 299 299 299 299 299 299 299 299 299 
16 240 299 299 299 299 299 299 299 299 299 299 
17 71 299 299 299 299 299 299 299 299 299 299 
18 106 299 299 299 299 299 299 299 299 299 299 
19 99 126 299 299 299 299 299 299 299 299 299 
20 139 299 299 299 299 299 299 299 299 299 299 
21 87 299 299 299 299 299 299 299 299 299 299 
22 76 299 299 299 299 299 299 299 299 299 299 
23 92 299 299 299 299 299 299 299 299 299 299 
24 87 299 299 299 299 299 299 299 299 299 299 
25 130 299 299 299 299 299 299 299 299 299 299 
26 143 299 299 299 299 299 299 299 299 299 299 
27 131 299 299 299 299 299 299 299 299 299 299 
28 91 299 299 299 299 299 299 299 299 299 299 
29 74 299 299 299 299 299 299 299 299 299 299 
30 91 299 299 299 299 299 299 299 299 299 299 
31 86 299 299 299 299 299 299 299 299 299 299 
32 143 299 299 299 299 299 299 299 299 299 299 
33 101 299 299 299 299 299 299 299 299 299 299 
34 142 279 299 299 299 299 299 299 299 299 299 
35 167 104 299 299 299 299 299 299 299 299 299 
36 77 299 299 299 299 299 299 299 299 299 299 
37 76 299 299 299 299 299 299 299 299 299 299 
38 144 299 299 299 299 299 299 299 299 299 299 
39 103 299 299 299 299 299 299 299 299 299 299 
40 87 299 299 299 299 299 299 299 299 299 299 
41 184 299 299 299 299 299 299 299 299 299 299 
42 68 78 299 299 299 299 299 299 299 299 299 
43 137 215 299 299 299 299 299 299 299 299 299 
44 74 299 299 299 299 299 299 299 299 299 299 
45 76 299 299 299 299 299 299 299 299 299 299 
46 299 299 299 299 299 299 299 299 299 299 299 
47 106 299 299 299 299 299 299 299 299 299 299 
48 143 299 299 299 299 299 299 299 299 299 299 
49 79 299 299 299 299 299 299 299 299 299 299 
50 92 297 299 299 299 299 299 299 299 299 299 
