0 103 89 89 
1 84 66 199 
2 26 21 18 
3 45 35 30 
4 43 34 28 
5 52 42 36 
6 21 18 16 
7 32 199 199 
8 29 199 36 
9 25 22 19 
10 37 31 27 
11 36 199 199 
12 32 26 22 
13 40 34 30 
14 199 34 199 
15 199 27 34 
16 15 26 23 
17 12 28 72 
18 34 27 23 
19 23 19 17 
20 45 89 81 
21 74 108 113 
22 49 133 111 
23 33 25 20 
24 150 127 117 
25 45 47 199 
26 63 51 44 
27 199 199 45 
28 199 34 118 
29 24 22 102 
30 100 78 54 
31 40 51 199 
32 65 199 199 
33 40 32 27 
34 32 28 25 
35 34 27 23 
36 33 26 22 
37 25 21 18 
38 84 67 56 
39 107 71 87 
40 199 83 199 
41 32 27 23 
42 40 31 26 
43 111 86 70 
44 53 43 39 
45 42 35 31 
46 30 26 199 
47 54 44 79 
48 128 199 143 
49 116 96 93 
50 15 13 51 
51 171 42 37 
52 26 45 39 
53 35 30 26 
54 31 26 21 
55 24 22 33 
56 124 95 77 
57 37 75 199 
58 37 32 29 
59 53 146 115 
60 55 44 38 
61 27 199 158 
62 199 195 158 
63 16 14 12 
64 37 75 64 
65 40 32 26 
66 91 71 59 
67 46 54 62 
68 44 43 39 
69 26 22 199 
70 45 123 42 
71 18 199 199 
72 28 29 54 
73 159 199 199 
74 66 52 94 
75 118 199 142 
76 38 59 75 
77 55 43 36 
78 34 30 29 
79 27 23 21 
80 29 199 199 
81 61 79 75 
82 22 18 16 
83 72 57 47 
84 104 94 199 
85 59 199 199 
86 33 28 42 
87 62 52 199 
88 163 176 199 
89 49 40 34 
90 179 199 90 
91 31 26 22 
92 28 23 20 
93 13 12 11 
94 32 27 199 
95 68 87 88 
96 83 37 25 
97 30 25 23 
98 39 30 199 
99 17 15 13 
100 25 21 19 
101 62 50 42 
102 16 81 68 
103 74 199 199 
104 36 29 25 
105 67 42 33 
106 41 34 199 
107 113 100 79 
108 54 44 37 
109 21 18 30 
110 42 29 199 
111 44 45 51 
112 57 45 199 
113 48 42 36 
114 32 70 82 
115 199 78 138 
116 42 82 56 
117 14 199 199 
118 35 29 25 
119 63 199 199 
120 18 15 199 
121 97 199 86 
122 37 32 199 
123 42 199 184 
124 14 100 199 
125 43 145 199 
126 26 22 19 
127 29 24 199 
128 22 19 17 
129 140 199 46 
130 122 96 81 
131 36 199 199 
132 33 27 24 
133 28 25 22 
134 61 199 199 
135 83 131 199 
136 199 199 199 
137 80 63 123 
138 17 15 14 
139 26 23 20 
140 16 15 46 
141 30 86 75 
142 45 36 37 
143 82 66 71 
144 39 199 199 
145 21 18 15 
146 29 25 72 
147 70 59 78 
148 9 8 7 
149 159 199 153 
150 49 40 34 
151 171 199 69 
152 23 20 17 
153 53 44 46 
154 99 199 199 
155 27 24 22 
156 106 29 83 
157 62 53 199 
158 105 82 68 
159 25 21 19 
160 20 17 15 
161 22 19 199 
162 96 199 199 
163 15 77 62 
164 64 52 199 
165 22 20 19 
166 54 199 199 
167 63 49 199 
168 103 199 199 
169 81 199 199 
170 32 26 23 
171 89 68 55 
172 33 96 113 
173 62 52 45 
174 51 41 34 
175 64 49 199 
176 54 42 36 
177 23 53 53 
178 199 60 82 
179 32 25 21 
180 74 92 70 
181 26 22 20 
182 71 54 199 
183 46 40 80 
184 51 41 35 
185 39 60 199 
186 34 184 49 
187 15 14 13 
188 37 34 136 
189 29 57 199 
190 40 35 52 
191 51 82 199 
192 28 199 121 
193 32 25 21 
194 81 199 199 
195 69 54 122 
196 26 21 18 
197 30 106 199 
198 28 50 46 
199 44 45 73 
