0 199 83 107 68 77 77 53 92 59 59 68 65 44 59 56 71 53 59 62 44 74 74 68 68 68 62 59 41 68 77 50 62 74 74 65 38 47 71 65 74 68 71 199 113 65 92 50 68 53 101 98 
1 182 47 68 50 62 59 50 53 56 50 53 35 65 56 35 65 47 68 74 50 62 53 50 62 65 68 59 74 68 62 56 44 80 77 77 68 47 62 80 59 68 53 59 89 65 140 74 77 65 134 77 
2 199 71 65 38 59 68 65 62 62 74 104 50 62 50 62 53 53 65 74 44 62 59 59 74 59 83 65 32 122 56 65 83 62 56 47 65 62 71 26 53 74 65 83 44 80 199 74 80 65 80 104 
3 182 56 38 62 65 59 59 62 53 62 44 68 68 56 74 65 59 68 47 59 74 59 86 68 59 71 53 71 65 74 71 56 74 68 80 83 29 74 71 62 71 92 89 80 199 80 101 131 86 50 92 
4 199 140 98 86 68 53 59 62 68 59 65 47 77 68 56 50 56 71 68 62 71 80 65 59 50 50 125 62 47 56 71 77 53 68 71 50 74 71 56 71 74 47 74 101 62 80 53 89 47 199 185 
5 167 86 74 62 62 68 89 98 86 65 65 122 80 47 68 62 80 38 74 74 71 56 41 65 56 71 68 47 80 59 74 71 68 62 44 62 68 68 17 71 74 41 143 71 89 89 44 122 71 53 98 
6 199 71 59 62 62 65 68 56 44 56 50 50 44 50 29 47 68 74 71 59 83 71 71 50 35 80 68 71 59 62 74 119 62 74 44 50 44 80 71 74 107 56 71 74 95 80 71 83 74 86 98 
7 197 62 65 68 65 26 68 5 50 62 86 53 80 68 68 71 80 74 71 62 65 41 122 47 68 74 38 71 62 71 83 41 50 95 80 53 74 41 71 116 86 98 71 83 199 59 185 101 71 71 199 
8 199 92 152 68 44 65 41 47 53 53 62 62 71 38 59 86 74 71 68 83 65 71 56 56 47 50 35 68 44 71 65 68 62 71 86 68 199 47 77 59 74 68 74 86 86 77 68 80 86 80 62 
9 199 95 59 71 56 32 71 68 71 71 56 32 71 65 53 83 53 77 68 65 74 65 80 74 47 74 77 62 53 65 74 86 56 65 56 50 71 62 56 74 77 98 68 92 199 68 35 107 62 122 89 
10 199 71 83 74 65 59 56 47 62 71 65 65 71 20 44 59 68 74 59 44 50 74 44 74 68 53 68 59 62 56 50 74 98 65 71 71 29 71 74 92 50 74 74 32 71 29 95 62 143 80 152 
11 149 185 86 56 11 83 41 65 56 77 35 68 71 77 59 101 56 62 56 44 53 20 65 77 80 74 74 65 47 80 77 59 74 47 80 68 68 80 134 74 59 32 41 56 89 71 50 199 86 80 71 
12 199 104 71 59 41 71 44 50 71 65 53 59 50 65 83 38 56 74 56 53 74 62 59 59 59 62 62 47 65 47 56 128 77 77 95 50 80 59 62 44 65 143 83 110 77 83 68 86 199 74 68 
13 199 59 62 68 56 95 62 50 62 71 65 53 32 59 65 50 77 68 74 68 77 68 71 62 65 50 68 35 56 86 74 71 98 59 59 95 83 59 80 47 83 56 47 68 74 71 71 182 86 71 86 
14 197 77 62 59 59 26 62 59 68 92 77 62 71 77 65 65 71 56 74 47 65 89 86 26 71 74 29 41 65 56 74 71 62 68 89 77 68 53 74 41 53 74 83 89 89 74 83 89 77 74 199 
15 185 56 59 62 74 65 20 41 41 44 35 41 47 32 68 38 71 53 29 80 59 74 71 77 86 59 68 59 71 38 71 71 68 83 59 65 71 74 59 98 62 62 77 101 86 86 83 74 74 77 65 
16 164 59 41 53 29 53 68 29 56 65 50 56 68 65 47 62 56 89 44 53 56 56 53 47 53 71 110 116 68 65 71 74 50 62 83 92 68 86 77 143 92 65 199 83 80 104 110 188 53 83 98 
17 149 50 53 59 62 44 68 110 17 62 38 56 59 65 44 71 59 56 98 68 68 74 104 56 62 53 14 59 65 71 68 134 65 71 50 62 74 83 74 65 62 71 47 59 50 155 71 92 80 56 110 
18 199 83 83 56 62 74 71 68 26 44 44 53 38 32 65 47 62 68 59 74 68 65 50 53 74 50 56 47 59 59 38 68 77 71 65 62 50 77 77 74 71 80 113 59 65 65 71 104 122 199 77 
19 199 110 20 89 62 56 65 59 59 62 44 62 62 71 68 56 80 65 62 44 38 56 59 74 65 77 65 41 59 74 59 59 47 74 53 68 53 59 83 59 35 74 65 199 65 77 65 199 92 74 197 
20 199 95 68 95 80 65 53 50 47 65 65 41 38 56 47 53 32 77 86 65 53 83 68 50 68 74 71 68 68 56 77 44 77 71 77 68 77 80 101 77 116 80 74 77 89 199 74 185 89 89 199 
21 199 98 77 74 68 83 47 68 47 62 74 68 47 71 35 59 62 59 50 53 56 71 65 62 71 65 32 56 83 77 62 56 53 68 56 53 80 101 74 62 74 56 53 59 104 98 140 71 92 134 80 
22 179 50 59 50 50 14 41 44 47 29 53 53 26 20 50 41 62 62 71 68 8 71 65 59 50 74 74 44 56 74 59 74 68 65 65 83 199 199 65 77 71 80 86 77 92 98 41 74 86 80 95 
23 155 71 50 53 59 11 47 53 32 47 56 56 59 68 65 56 65 86 77 38 47 47 62 68 56 68 83 56 104 74 65 53 47 74 41 59 74 68 68 74 68 83 68 89 83 74 77 71 41 92 71 
