1 199 113 199 71 107 199 92 44 62 199 50 
2 199 199 199 35 98 44 32 47 101 47 47 
3 199 83 134 89 149 77 68 68 191 50 26 
4 182 199 98 32 56 134 26 38 35 199 86 
5 199 199 77 47 38 29 62 128 95 32 119 
6 155 89 110 65 50 26 38 199 32 185 68 
7 199 182 59 53 95 131 47 41 83 92 95 
8 199 167 104 83 35 29 38 32 32 26 74 
9 116 77 50 59 26 134 68 47 38 32 32 
10 179 110 77 53 71 44 116 32 104 116 32 
11 199 199 113 179 56 35 35 53 89 41 56 
12 199 199 65 44 41 38 62 71 119 38 38 
13 199 199 134 95 56 32 59 29 56 86 62 
14 199 164 119 199 53 92 104 80 14 29 80 
15 199 146 173 101 77 110 116 86 44 26 41 
16 199 140 62 50 158 53 35 199 23 104 20 
17 199 199 191 65 107 65 68 50 95 164 53 
18 199 199 95 110 185 199 101 92 53 83 47 
19 199 199 125 176 53 41 98 116 26 68 38 
20 191 71 41 134 113 26 95 29 89 77 158 
21 199 199 161 125 98 86 29 199 41 32 101 
22 199 199 199 53 116 77 92 38 92 199 56 
23 199 199 199 50 125 158 77 107 137 29 53 
24 199 199 71 152 47 35 23 137 110 38 110 
25 128 71 50 53 199 44 26 59 68 29 20 
26 182 199 14 44 38 32 38 38 199 29 179 
27 199 199 92 71 32 32 26 23 26 29 23 
28 199 143 71 199 35 98 122 199 35 116 32 
29 199 199 83 53 35 35 29 17 26 199 86 
30 161 74 41 161 38 32 74 83 152 89 29 
31 199 116 56 50 26 128 50 44 95 107 77 
32 199 131 199 167 56 32 38 86 29 20 95 
33 199 140 62 50 122 179 41 98 41 32 68 
34 199 152 98 53 44 38 17 35 32 44 17 
35 199 83 199 41 56 29 23 26 95 53 32 
36 107 50 199 131 53 197 47 26 62 53 38 
37 188 199 62 41 41 32 71 47 199 128 65 
38 199 199 92 134 38 80 92 41 23 41 29 
39 199 185 74 131 44 44 44 62 199 38 199 
40 199 199 119 98 92 47 53 65 44 110 44 
41 199 116 110 59 47 41 23 98 68 104 86 
42 199 119 199 173 199 44 199 143 32 95 17 
43 185 89 89 199 146 50 65 143 38 68 71 
44 199 83 41 50 44 41 29 29 20 122 199 
45 199 155 137 53 41 122 62 53 20 199 20 
46 170 89 101 68 86 86 26 29 116 77 68 
47 199 199 182 89 50 44 26 161 20 119 77 
48 199 199 92 56 62 20 26 32 80 53 23 
49 199 199 110 53 47 56 62 38 59 41 155 
50 199 101 199 71 62 50 38 47 38 62 74 
51 199 131 191 74 59 86 35 68 20 29 47 
52 182 95 83 199 35 89 77 44 50 122 23 
53 199 199 128 137 143 95 68 29 23 95 47 
54 199 125 161 62 98 155 131 71 38 29 23 
55 199 137 134 59 44 56 38 35 41 95 80 
56 199 199 199 199 35 44 44 92 116 41 44 
57 122 71 71 68 50 32 113 62 53 35 137 
58 199 199 95 146 158 65 38 199 83 116 101 
59 199 89 41 86 41 125 92 92 98 56 65 
60 199 199 199 182 128 86 47 59 56 38 47 
61 149 86 71 143 62 44 29 113 62 32 158 
62 199 107 77 86 71 122 146 113 23 65 98 
63 199 199 199 98 131 74 104 23 199 29 77 
64 199 149 199 56 164 74 101 23 68 20 71 
65 199 199 74 143 119 26 29 80 179 74 47 
66 199 199 59 44 41 80 17 23 50 53 59 
67 199 170 128 199 122 170 137 176 134 50 113 
68 199 149 199 170 128 59 71 29 50 83 119 
69 199 199 122 119 104 83 35 59 71 101 41 
70 199 199 199 71 44 98 26 23 56 32 56 
71 199 104 170 113 50 143 110 38 23 191 83 
72 199 101 56 47 68 65 29 26 65 32 29 
73 199 199 95 47 44 23 47 92 41 20 104 
74 167 199 199 182 50 38 199 41 74 68 26 
75 182 199 199 59 152 113 35 23 53 101 29 
76 199 113 38 68 113 95 44 44 199 95 107 
77 146 89 143 199 80 182 89 98 83 35 38 
78 199 199 143 155 116 68 89 65 62 92 38 
79 199 110 137 53 35 89 71 199 50 32 95 
80 199 182 199 199 191 101 56 59 101 47 29 
81 199 199 95 65 38 38 53 50 71 56 41 
82 176 199 95 152 59 92 50 179 41 56 116 
83 199 146 125 53 23 83 59 65 20 140 122 
84 199 199 137 47 44 56 29 56 119 47 41 
85 199 167 199 47 35 44 41 104 65 137 77 
86 199 199 199 131 44 68 32 164 56 29 185 
87 155 199 59 107 56 32 104 56 38 199 35 
88 199 140 122 38 41 38 35 56 199 50 95 
89 155 86 199 86 146 38 26 50 32 98 26 
90 199 199 74 161 92 80 77 26 83 116 35 
91 199 199 179 50 92 107 23 199 107 65 38 
92 199 176 182 56 35 32 164 17 26 56 122 
93 199 179 62 158 131 59 38 23 41 32 41 
94 199 143 170 199 41 47 80 32 199 50 140 
95 199 199 104 77 53 56 38 83 56 41 158 
96 199 199 98 68 101 41 77 71 17 116 74 
97 199 199 80 110 113 104 86 122 32 50 131 
98 199 199 199 107 41 74 56 26 59 53 38 
99 199 122 199 128 53 89 26 140 29 65 113 
100 199 119 199 50 182 83 32 14 29 17 32 
101 199 199 125 119 89 95 77 77 35 89 59 
102 197 199 53 35 32 32 53 77 107 41 152 
103 199 143 65 41 44 44 44 38 53 128 62 
104 199 199 104 170 68 199 95 131 92 35 32 
105 119 199 62 71 101 32 68 23 44 182 44 
106 199 107 152 35 107 74 74 47 29 38 107 
107 179 199 116 199 125 113 53 29 128 68 29 
108 199 140 80 122 92 80 62 89 35 71 74 
109 199 199 199 161 38 62 59 59 50 26 116 
110 199 199 65 164 104 47 92 98 44 71 101 
111 191 199 199 199 68 38 59 23 32 38 137 
112 199 188 71 65 199 199 62 167 71 95 47 
113 199 199 122 116 104 56 20 53 23 44 143 
114 199 199 182 56 56 56 50 62 158 44 86 
115 199 113 107 80 50 59 140 41 53 56 41 
116 199 134 179 110 107 89 41 199 83 140 50 
117 199 131 86 41 47 101 35 38 20 113 53 
118 199 199 98 128 110 110 53 38 38 35 107 
119 199 134 56 71 47 110 38 32 68 128 77 
120 155 101 59 38 56 32 20 20 35 26 110 
121 199 113 182 56 176 77 29 26 77 80 199 
122 199 199 143 122 47 50 17 65 65 95 71 
123 199 199 158 77 101 101 116 29 104 77 41 
124 199 119 56 68 50 80 92 71 92 53 29 
125 199 128 83 56 62 62 32 23 47 104 38 
126 199 199 191 134 113 92 53 77 71 83 77 
127 199 101 53 199 95 50 20 26 38 83 149 
128 197 199 199 44 44 199 125 56 77 68 71 
129 199 199 68 107 128 50 26 29 29 29 199 
130 199 199 152 74 44 26 68 110 17 41 38 
131 199 128 77 116 35 62 32 68 104 32 104 
132 199 199 77 44 35 59 74 35 17 62 35 
133 199 199 131 62 38 29 38 23 62 62 83 
134 199 199 119 113 143 107 68 62 107 44 89 
135 199 170 104 71 95 56 53 38 199 152 182 
136 199 199 146 131 50 92 56 29 32 32 50 
137 199 199 149 185 176 44 26 26 23 83 199 
138 199 199 77 77 98 29 104 173 134 44 77 
139 199 110 179 83 89 65 98 50 53 140 41 
140 197 199 176 89 50 32 17 23 83 29 41 
141 199 199 119 101 98 155 95 62 20 50 59 
142 199 199 110 62 38 38 199 199 47 26 56 
143 199 197 68 74 83 143 80 74 80 199 53 
144 199 199 161 77 44 29 35 29 56 35 47 
145 167 128 59 38 98 137 59 38 14 98 32 
146 199 113 50 38 140 47 101 23 32 44 131 
147 199 188 146 47 101 86 29 56 50 101 26 
148 199 101 65 47 44 29 149 41 50 38 182 
149 191 199 119 80 146 44 140 17 20 71 32 
150 199 199 80 74 110 134 98 125 26 86 74 
151 137 62 59 56 74 65 38 17 199 44 17 
152 158 86 53 38 44 23 38 113 62 92 23 
153 158 77 56 104 89 53 35 32 50 53 53 
154 191 125 98 47 32 65 38 68 32 26 38 
155 199 199 199 95 77 32 29 188 65 53 199 
156 199 199 62 68 50 29 116 50 20 65 23 
157 199 199 161 53 101 116 113 65 199 23 199 
158 199 199 80 53 38 32 29 59 53 41 62 
159 199 113 77 134 92 23 26 86 74 86 199 
160 199 199 185 182 44 92 20 53 65 20 80 
161 199 107 161 44 80 194 119 86 20 41 59 
162 188 199 116 110 86 68 199 197 50 44 71 
163 199 146 101 59 83 62 199 26 29 44 199 
164 199 104 98 44 35 32 17 65 92 56 26 
165 137 65 122 83 44 59 59 20 83 29 50 
166 199 199 199 110 113 71 164 146 23 38 92 
167 199 185 59 56 65 86 74 65 116 14 17 
168 199 176 50 71 41 47 199 134 71 59 29 
169 197 199 53 185 113 131 125 35 26 56 107 
170 199 199 59 128 137 29 14 26 56 68 47 
171 199 199 56 44 20 50 50 29 20 41 26 
172 199 125 199 116 35 32 32 50 152 98 125 
173 199 134 71 131 158 59 47 26 38 98 71 
174 199 199 170 161 47 128 47 50 50 83 122 
175 191 86 92 83 68 44 26 38 44 50 47 
176 110 59 62 89 47 29 41 199 20 26 92 
177 122 68 101 71 86 110 29 101 95 29 143 
178 199 173 50 119 56 128 44 41 199 44 74 
179 199 199 68 41 50 110 62 47 32 32 44 
180 199 167 71 95 62 56 20 23 122 44 44 
181 199 199 167 143 38 119 32 74 32 56 59 
182 199 176 116 68 125 149 116 98 35 68 47 
183 199 199 161 107 59 59 35 65 116 44 56 
184 199 89 116 113 134 44 38 50 71 176 44 
185 199 131 47 59 32 26 98 89 20 53 77 
186 199 199 77 53 29 26 101 20 17 26 29 
187 199 83 110 62 53 199 59 29 26 32 164 
188 146 199 56 41 92 41 74 32 35 29 47 
189 199 199 199 199 53 50 44 47 101 65 68 
190 199 107 74 92 59 35 20 199 83 32 199 
191 164 199 164 131 101 23 89 32 38 20 32 
192 164 199 92 38 50 29 53 29 50 29 32 
193 199 199 161 59 95 110 89 53 89 110 164 
194 199 199 38 83 47 23 107 35 35 125 56 
195 191 199 199 110 98 116 80 56 26 20 38 
196 152 199 62 74 44 95 56 107 41 32 59 
197 199 83 92 92 101 50 53 14 20 23 164 
198 155 77 128 26 59 38 41 62 56 38 53 
199 179 199 128 134 38 50 20 23 38 41 32 
200 185 199 197 53 56 41 23 38 50 35 68 
