0 55 50 55 108 199 
1 96 97 91 60 82 
2 64 50 55 72 63 
3 64 65 67 67 59 
4 70 47 90 82 92 
5 78 52 76 53 76 
6 130 73 54 64 57 
7 59 81 60 48 95 
8 105 73 128 65 92 
9 59 61 60 76 67 
10 59 70 61 70 65 
11 50 69 135 61 60 
12 66 68 87 49 73 
13 65 62 72 40 62 
14 43 59 53 55 64 
15 91 94 68 54 66 
16 65 87 63 68 61 
17 73 79 84 73 90 
18 61 69 71 74 66 
19 44 81 64 66 60 
20 46 57 42 64 69 
21 49 53 58 69 56 
22 94 53 62 67 75 
23 85 62 58 69 62 
24 70 56 72 65 89 
25 54 61 49 58 68 
26 65 63 45 64 61 
27 54 67 56 59 52 
28 50 55 49 62 96 
29 81 43 56 74 76 
30 96 97 63 120 177 
31 96 112 74 58 76 
32 50 42 39 64 65 
33 68 59 76 199 61 
34 65 88 61 66 81 
35 55 65 63 105 65 
36 64 53 79 76 59 
37 58 57 67 65 73 
38 79 49 71 87 76 
39 51 60 69 69 68 
40 72 68 60 71 107 
41 98 117 88 99 72 
42 51 84 57 78 63 
43 52 57 37 57 65 
44 57 68 56 62 68 
45 91 47 59 62 59 
46 67 98 75 77 82 
47 62 44 53 140 67 
48 88 88 113 96 58 
49 63 64 67 60 66 
50 73 64 63 68 65 
51 54 55 43 84 57 
52 61 54 65 49 79 
53 49 78 56 57 72 
54 61 74 72 67 64 
55 77 70 58 79 66 
56 74 71 83 71 47 
57 60 58 61 72 199 
58 60 69 69 54 56 
59 188 70 68 65 64 
60 99 67 58 64 56 
61 100 77 63 67 71 
62 83 80 69 92 66 
63 85 57 51 61 69 
64 62 52 74 66 78 
65 71 80 65 68 61 
66 63 72 64 107 77 
67 74 97 71 63 58 
68 56 47 53 65 85 
69 61 61 61 79 116 
70 59 72 39 51 70 
71 70 60 72 71 77 
72 49 73 62 199 72 
73 167 62 75 69 57 
74 59 56 60 69 67 
75 92 73 80 107 74 
76 77 60 70 199 63 
77 74 71 73 85 70 
78 72 79 74 121 65 
79 71 84 65 65 88 
80 78 130 67 78 97 
81 87 82 63 53 57 
82 55 75 107 69 60 
83 51 56 80 57 60 
84 57 54 53 151 48 
85 85 103 74 107 68 
86 56 68 107 54 57 
87 60 65 67 74 73 
88 61 67 73 69 72 
89 64 61 54 89 56 
90 41 73 49 60 47 
91 62 58 52 55 94 
92 66 50 92 70 57 
93 77 82 73 66 54 
94 77 76 76 90 68 
95 64 50 74 74 61 
96 59 51 58 79 87 
97 64 69 80 134 88 
98 48 78 60 60 66 
99 62 58 136 73 59 
100 64 73 83 92 66 
101 55 59 95 78 78 
102 62 84 75 87 61 
103 55 82 77 61 87 
104 60 137 76 66 73 
105 49 69 136 72 80 
106 63 62 49 58 58 
107 92 53 82 82 74 
108 127 60 69 52 124 
109 61 63 36 72 75 
110 61 58 57 50 58 
111 54 56 50 56 60 
112 72 68 92 80 80 
113 65 66 73 73 184 
114 87 81 63 65 60 
115 56 54 49 66 67 
116 63 60 71 62 60 
117 62 50 59 65 61 
118 64 61 81 78 60 
119 69 59 71 72 74 
120 59 83 98 61 93 
121 77 78 67 75 89 
122 59 55 71 134 66 
123 48 69 58 64 59 
124 62 68 78 62 80 
125 46 52 92 115 65 
126 57 85 106 72 72 
127 63 53 80 66 84 
128 62 68 63 61 58 
129 52 51 70 64 69 
130 43 41 63 81 68 
131 41 44 122 70 61 
132 60 75 51 57 64 
133 41 65 61 85 66 
134 83 61 70 83 82 
135 72 81 81 75 67 
136 54 39 51 54 64 
137 50 53 62 54 97 
138 71 68 102 88 75 
139 63 49 48 87 75 
140 78 70 73 74 58 
141 65 41 57 64 63 
142 69 88 72 59 53 
143 69 97 139 101 83 
144 66 88 72 59 58 
145 43 45 51 80 46 
146 85 81 93 76 68 
147 58 53 73 72 76 
148 55 61 83 67 98 
149 76 52 62 79 48 
150 86 57 60 67 66 
151 55 141 66 86 199 
152 60 53 76 58 71 
153 58 55 82 111 63 
154 55 87 72 98 66 
155 100 67 66 81 50 
156 67 60 82 181 72 
157 66 66 61 67 72 
158 50 54 50 29 64 
159 51 86 60 75 79 
160 66 62 60 51 63 
161 63 65 55 64 78 
162 75 70 78 61 51 
163 73 74 57 80 100 
164 74 61 68 124 92 
165 49 116 53 57 106 
166 94 52 56 199 78 
167 58 66 58 133 77 
168 63 68 79 81 65 
169 64 69 75 52 95 
170 66 62 79 89 70 
171 76 81 72 69 73 
172 60 75 70 93 82 
173 54 60 74 53 135 
174 95 62 69 66 76 
175 67 45 69 76 70 
176 54 60 64 93 58 
177 60 55 59 74 65 
178 48 48 88 63 68 
179 69 93 50 77 53 
180 57 63 62 57 62 
181 51 47 87 141 110 
182 79 71 58 85 56 
183 72 70 47 76 70 
184 67 65 46 56 43 
185 82 70 84 106 74 
186 63 63 68 61 67 
187 39 52 63 51 63 
188 52 62 66 80 103 
189 70 101 89 84 78 
190 53 98 53 121 76 
191 51 73 61 68 103 
192 59 61 76 62 75 
193 97 54 125 58 104 
194 59 59 107 71 148 
195 63 80 75 100 84 
196 80 78 70 71 122 
197 51 42 60 67 70 
198 86 60 61 75 97 
199 54 53 74 64 66 
