0 88 80 74 80 110 
1 57 63 66 66 83 
2 69 55 59 59 65 
3 59 57 57 54 58 
4 73 61 115 199 68 
5 51 51 59 127 71 
6 73 127 51 118 79 
7 82 60 70 73 41 
8 54 89 59 59 54 
9 50 56 68 65 62 
10 61 72 66 63 99 
11 73 56 89 81 88 
12 76 65 44 47 66 
13 59 54 58 72 76 
14 53 55 41 60 60 
15 52 74 112 79 82 
16 100 93 88 71 69 
17 63 66 81 95 80 
18 70 89 64 69 63 
19 55 45 50 49 123 
20 73 68 70 64 74 
21 173 49 83 64 48 
22 78 63 68 79 118 
23 50 59 67 72 57 
24 73 65 56 47 69 
25 75 60 31 57 35 
26 52 53 66 117 83 
27 63 61 59 85 80 
28 118 67 96 91 112 
29 59 69 64 66 86 
30 66 59 124 61 97 
31 62 68 81 87 107 
32 74 82 57 67 145 
33 52 53 128 57 145 
34 56 55 70 66 123 
35 199 68 54 59 68 
36 54 72 70 66 85 
37 106 62 120 62 72 
38 62 87 73 75 76 
39 59 46 68 63 149 
40 44 67 66 65 62 
41 45 53 83 67 64 
42 53 66 53 48 65 
43 62 87 98 98 199 
44 67 93 40 64 118 
45 62 62 95 66 66 
46 55 85 49 53 70 
47 80 96 95 81 72 
48 70 68 61 71 62 
49 61 78 94 82 67 
50 62 56 68 58 56 
51 87 66 89 69 85 
52 60 58 58 99 58 
53 66 68 68 70 99 
54 74 81 58 75 54 
55 55 57 50 68 47 
56 43 51 54 199 110 
57 41 62 47 90 83 
58 61 52 83 57 77 
59 52 89 88 57 88 
60 82 47 59 57 109 
61 57 54 113 140 150 
62 77 82 63 65 71 
63 44 51 58 60 65 
64 83 92 67 68 62 
65 53 57 73 62 56 
66 56 61 63 60 61 
67 67 48 55 124 64 
68 69 60 75 90 75 
69 70 85 103 128 112 
70 60 81 81 91 89 
71 61 67 64 68 59 
72 78 93 52 62 64 
73 98 57 59 67 64 
74 75 114 71 80 102 
75 64 60 100 97 60 
76 42 59 73 65 72 
77 63 91 78 66 71 
78 56 103 64 62 57 
79 54 64 63 59 73 
80 67 51 59 76 71 
81 68 101 65 49 70 
82 52 72 65 54 60 
83 132 66 89 46 59 
84 104 68 55 60 73 
85 82 49 61 58 71 
86 68 62 62 59 55 
87 65 61 59 62 61 
88 88 98 109 60 59 
89 50 47 42 64 69 
90 100 67 85 71 73 
91 88 53 71 72 72 
92 117 63 69 61 72 
93 47 69 54 58 65 
94 52 58 76 99 90 
95 69 82 73 70 77 
96 66 52 131 81 63 
97 60 39 67 62 55 
98 60 77 53 79 59 
99 54 70 52 65 81 
100 53 71 88 58 59 
101 80 59 65 105 85 
102 80 61 82 93 78 
103 57 90 66 199 199 
104 61 55 49 40 56 
105 56 60 69 64 73 
106 74 91 79 68 72 
107 70 61 52 42 75 
108 62 88 84 77 59 
109 68 76 68 77 71 
110 93 99 98 85 79 
111 86 75 80 105 75 
112 61 64 65 72 129 
113 66 66 80 61 76 
114 57 58 54 74 84 
115 64 56 87 78 82 
116 54 60 65 63 127 
117 81 89 77 71 142 
118 61 67 78 66 67 
119 65 58 74 74 63 
120 49 120 60 65 63 
121 45 46 71 84 58 
122 41 70 72 58 70 
123 64 73 64 61 68 
124 75 51 59 49 199 
125 56 48 68 71 80 
126 111 98 84 64 67 
127 65 83 66 62 74 
128 56 54 74 72 72 
129 38 67 68 67 199 
130 73 68 73 123 83 
131 86 65 65 68 63 
132 96 121 105 68 79 
133 60 72 57 71 115 
134 61 100 63 69 64 
135 65 79 91 60 85 
136 52 74 67 61 63 
137 77 60 61 77 60 
138 55 85 58 63 83 
139 63 53 73 87 87 
140 98 80 127 63 67 
141 83 117 67 77 79 
142 65 55 88 63 58 
143 67 60 78 62 61 
144 67 71 115 94 68 
145 92 66 64 73 110 
146 73 67 76 38 82 
147 57 58 63 60 64 
148 107 119 75 111 85 
149 48 56 68 59 73 
150 98 123 85 86 55 
151 44 97 118 68 84 
152 60 63 53 66 61 
153 61 65 158 62 65 
154 74 105 96 74 75 
155 59 59 44 64 69 
156 33 58 98 61 81 
157 63 96 75 86 86 
158 63 71 105 83 71 
159 56 89 60 65 75 
160 69 67 92 68 59 
161 122 93 71 69 68 
162 59 56 64 147 85 
163 52 59 58 61 58 
164 54 54 55 65 61 
165 82 81 101 59 71 
166 68 48 66 67 64 
167 95 74 59 54 69 
168 65 56 82 70 72 
169 64 35 57 82 92 
170 59 62 55 85 179 
171 98 65 80 69 75 
172 48 38 54 54 86 
173 76 67 71 70 71 
174 67 79 68 71 78 
175 108 64 101 90 60 
176 68 64 64 66 71 
177 70 68 65 71 66 
178 59 65 186 85 91 
179 100 85 66 75 89 
180 90 67 87 67 117 
181 69 39 78 78 74 
182 49 64 66 102 64 
183 67 71 65 70 126 
184 57 111 71 94 71 
185 57 53 81 41 47 
186 78 56 73 56 64 
187 51 65 66 55 84 
188 54 77 50 99 104 
189 60 48 66 59 76 
190 45 90 68 71 58 
191 57 75 67 57 155 
192 78 79 87 70 112 
193 70 53 57 46 54 
194 63 64 55 59 87 
195 71 66 71 75 77 
196 54 66 76 53 57 
197 60 59 120 118 105 
198 81 96 112 64 85 
199 68 67 92 76 63 
