0 56 63 59 
1 53 67 66 
2 70 88 71 
3 67 148 65 
4 53 55 50 
5 69 69 69 
6 51 65 60 
7 122 76 199 
8 64 84 72 
9 61 62 67 
10 61 72 87 
11 72 68 147 
12 54 60 59 
13 61 76 62 
14 83 66 69 
15 63 70 65 
16 118 89 116 
17 55 68 45 
18 64 55 53 
19 49 62 67 
20 60 83 74 
21 79 103 91 
22 62 52 69 
23 52 57 65 
24 59 100 70 
25 55 66 63 
26 81 75 88 
27 64 49 57 
28 52 55 61 
29 77 64 148 
30 58 55 56 
31 59 83 199 
32 63 68 66 
33 54 44 45 
34 40 135 101 
35 86 95 79 
36 57 59 56 
37 67 95 77 
38 93 69 86 
39 45 48 51 
40 46 65 58 
41 68 59 62 
42 46 46 50 
43 69 65 46 
44 48 54 47 
45 54 60 51 
46 51 48 56 
47 68 57 59 
48 77 86 138 
49 87 91 88 
50 54 60 105 
51 55 52 103 
52 43 44 111 
53 43 60 90 
54 51 63 102 
55 39 45 43 
56 59 49 76 
57 51 77 130 
58 50 40 46 
59 50 68 146 
60 68 58 54 
61 63 61 105 
62 63 73 66 
63 79 60 58 
64 67 89 59 
65 50 52 54 
66 53 46 50 
67 71 60 57 
68 64 55 55 
69 76 56 56 
70 81 59 58 
71 52 51 59 
72 65 89 124 
73 106 94 82 
74 96 94 87 
75 52 48 50 
76 43 57 48 
77 95 90 67 
78 74 74 60 
79 47 40 35 
80 55 57 157 
81 57 50 61 
82 34 30 39 
83 63 67 72 
84 43 44 122 
85 53 55 112 
86 50 40 51 
87 48 49 55 
88 78 59 67 
89 68 117 62 
90 60 87 64 
91 107 113 89 
92 77 79 86 
93 32 71 96 
94 44 52 45 
95 74 51 62 
96 58 94 110 
97 73 62 57 
98 50 52 59 
99 32 38 36 
100 58 73 97 
101 45 46 28 
102 54 44 52 
103 53 66 63 
104 32 105 122 
105 50 48 57 
106 69 60 59 
107 68 68 79 
108 76 72 70 
109 69 131 199 
110 50 42 74 
111 55 61 69 
112 55 62 58 
113 121 37 22 
114 66 80 199 
115 52 58 58 
116 57 66 72 
117 42 78 93 
118 53 56 86 
119 67 70 78 
120 61 65 177 
121 151 62 58 
122 56 41 60 
123 55 60 63 
124 65 76 72 
125 52 57 84 
126 40 86 73 
127 61 48 55 
128 61 61 56 
129 74 72 113 
130 63 85 83 
131 52 71 63 
132 62 51 59 
133 80 82 64 
134 63 56 59 
135 69 74 56 
136 66 114 109 
137 46 55 47 
138 33 119 114 
139 30 51 50 
140 77 61 71 
141 65 54 56 
142 53 51 65 
143 55 89 115 
144 67 68 128 
145 81 88 199 
146 48 61 62 
147 54 72 79 
148 55 44 70 
149 81 70 155 
150 47 97 96 
151 55 65 76 
152 97 132 76 
153 57 71 86 
154 66 81 69 
155 44 60 51 
156 61 69 66 
157 66 52 64 
158 64 96 62 
159 78 82 66 
160 24 26 24 
161 99 83 85 
162 81 72 67 
163 81 102 60 
164 61 75 66 
165 44 48 43 
166 60 70 53 
167 70 61 117 
168 68 64 63 
169 72 59 78 
170 53 50 44 
171 54 56 51 
172 59 64 80 
173 94 76 78 
174 55 62 115 
175 37 73 61 
176 46 87 71 
177 46 48 49 
178 86 54 76 
179 57 44 55 
180 67 120 80 
181 49 56 68 
182 72 73 190 
183 91 120 106 
184 59 73 60 
185 76 67 102 
186 56 52 67 
187 62 56 55 
188 90 9 34 
189 53 70 199 
190 32 33 110 
191 76 55 56 
192 75 56 107 
193 64 61 67 
194 81 67 71 
195 46 92 76 
196 29 92 96 
197 81 85 5 
198 79 87 86 
199 58 83 87 
