0 136 170 299 299 
1 85 299 299 299 
2 132 104 86 73 
3 299 140 125 299 
4 53 299 299 299 
5 299 299 175 178 
6 192 163 155 299 
7 299 299 299 299 
8 147 299 299 186 
9 93 96 229 91 
10 161 134 136 123 
11 299 299 299 299 
12 39 36 39 299 
13 213 179 299 299 
14 299 299 299 219 
15 77 299 299 299 
16 38 36 39 34 
17 299 140 108 299 
18 36 31 299 299 
19 201 299 299 299 
20 90 299 299 299 
21 299 137 299 299 
22 156 299 299 51 
23 28 299 299 299 
24 173 299 299 299 
25 90 299 96 299 
26 299 299 299 299 
27 299 299 112 299 
28 164 146 299 299 
29 299 299 44 41 
30 78 57 98 77 
31 64 299 299 299 
32 299 299 299 299 
33 76 299 299 299 
34 205 299 299 299 
35 33 28 25 23 
36 67 55 299 299 
37 159 25 21 299 
38 299 299 299 299 
39 92 299 299 299 
40 189 299 299 299 
41 113 92 79 69 
42 36 31 114 101 
43 92 75 64 56 
44 55 103 299 299 
45 61 96 74 299 
46 299 299 299 299 
47 85 83 299 299 
48 191 125 299 299 
49 177 198 299 99 
50 46 69 299 299 
51 112 79 299 142 
52 62 52 46 299 
53 171 140 118 101 
54 81 299 299 299 
55 126 107 93 84 
56 101 82 69 60 
57 92 299 299 299 
58 58 52 49 47 
59 179 215 299 299 
60 299 299 299 299 
61 299 299 299 299 
62 228 152 299 299 
63 27 25 299 299 
64 299 299 299 299 
65 42 43 284 299 
66 83 69 299 299 
67 92 299 299 299 
68 111 92 299 299 
69 95 137 299 299 
70 141 299 299 299 
71 299 299 270 299 
72 113 299 299 299 
73 144 158 299 232 
74 246 299 299 299 
75 205 299 299 299 
76 104 299 299 299 
77 299 299 299 299 
78 135 119 106 95 
79 72 60 52 46 
80 299 299 299 299 
81 126 63 189 299 
82 53 48 45 43 
83 68 59 53 48 
84 198 299 299 299 
85 299 299 299 299 
86 84 98 82 116 
87 108 299 299 299 
88 299 299 299 299 
89 299 299 299 299 
90 155 152 124 145 
91 299 299 299 299 
92 299 299 299 299 
93 78 67 58 52 
94 299 299 299 299 
95 299 299 299 299 
96 128 43 299 299 
97 58 54 51 49 
98 50 299 299 299 
99 33 30 27 25 
100 153 152 299 299 
101 66 55 48 42 
102 299 299 299 299 
103 299 299 299 299 
104 47 140 120 105 
105 111 159 299 299 
106 174 299 299 299 
107 118 92 299 299 
108 84 84 65 299 
109 77 299 299 299 
110 299 299 299 299 
111 299 299 139 299 
112 57 299 299 299 
113 299 177 159 133 
114 92 95 223 299 
115 299 299 299 275 
116 83 60 55 54 
117 299 299 299 299 
118 39 299 299 299 
119 299 299 299 299 
120 299 299 299 299 
121 299 299 299 299 
122 146 299 299 299 
123 299 163 147 144 
124 261 299 299 299 
125 193 299 299 299 
126 32 27 24 22 
127 299 291 299 299 
128 110 99 299 299 
129 299 299 274 299 
130 131 98 299 299 
131 299 299 299 26 
132 299 299 299 299 
133 49 42 37 299 
134 299 299 299 299 
135 193 299 299 299 
136 299 299 299 299 
137 127 299 299 299 
138 30 27 25 299 
139 135 113 98 87 
140 131 113 100 91 
141 98 299 250 299 
142 132 128 299 299 
143 291 299 299 299 
144 299 299 299 299 
145 61 53 48 203 
146 162 125 299 299 
147 184 94 299 299 
148 66 121 107 100 
149 237 242 299 299 
150 51 44 39 36 
151 119 299 299 299 
152 299 299 299 299 
153 72 60 299 299 
154 299 299 299 61 
155 104 88 77 69 
156 299 195 200 299 
157 299 299 299 299 
158 125 103 299 299 
159 34 30 27 26 
160 143 119 102 91 
161 101 299 299 299 
162 170 162 299 299 
163 299 299 299 299 
164 299 299 299 299 
165 111 94 83 75 
166 100 140 299 299 
167 299 299 299 299 
168 299 299 299 299 
169 299 299 299 299 
170 74 65 59 54 
171 94 130 92 299 
172 164 137 299 299 
173 79 65 299 299 
174 73 175 299 299 
175 299 299 299 299 
176 185 299 299 299 
177 146 139 66 57 
178 299 299 299 299 
179 102 107 115 115 
180 103 74 106 299 
181 40 34 30 27 
182 299 299 299 299 
183 299 299 299 299 
184 43 37 299 299 
185 74 299 299 299 
186 299 299 299 299 
187 166 138 122 299 
188 224 299 299 299 
189 61 154 299 299 
190 119 103 93 85 
191 299 299 299 299 
192 194 299 299 299 
193 108 91 79 69 
194 299 299 299 299 
195 68 299 299 299 
196 31 27 24 22 
197 115 150 299 299 
198 299 299 173 227 
199 93 88 299 212 
