0 62 33 21 16 13 12 129 57 199 199 199 42 32 32 37 37 41 52 45 45 49 64 46 58 59 199 91 130 132 199 199 199 199 46 37 44 68 68 91 60 112 199 151 199 
1 42 25 16 24 59 199 14 199 199 199 199 42 40 48 45 46 43 45 54 43 44 58 65 48 48 58 87 199 199 199 199 199 199 55 55 48 85 60 59 119 199 74 199 121 
2 43 62 35 40 31 27 199 18 199 199 47 60 38 38 37 44 42 40 32 42 55 42 49 60 53 45 99 193 199 199 199 199 199 57 78 66 57 86 66 199 199 199 199 199 
3 58 60 39 30 25 22 20 199 199 21 20 46 39 34 42 44 54 48 40 42 48 54 53 46 45 65 199 199 199 199 199 199 199 16 41 58 62 63 58 52 58 73 136 199 
4 55 33 23 18 199 199 47 15 199 199 199 46 26 26 22 19 29 30 38 30 43 58 40 41 62 85 119 142 199 199 199 199 199 33 34 37 20 34 59 71 56 148 199 181 
5 52 45 34 26 21 17 15 199 199 199 199 57 39 32 16 36 28 26 32 50 43 67 46 44 44 54 128 199 79 199 199 199 199 24 30 39 40 42 40 36 39 199 199 139 
6 45 25 16 57 36 46 22 26 199 17 199 46 21 42 33 38 47 43 49 67 57 66 53 59 72 97 76 199 199 199 199 199 199 49 55 56 65 71 78 122 56 199 199 199 
7 81 50 37 30 199 199 199 199 199 56 199 36 21 47 23 38 44 48 45 48 48 47 31 30 54 76 51 87 54 199 199 199 199 28 126 43 50 132 162 199 181 177 90 199 
8 30 23 20 63 80 59 199 199 199 199 199 31 40 71 37 84 32 77 51 67 46 51 61 55 66 142 67 70 199 199 199 199 199 63 60 55 50 62 52 87 199 199 167 199 
9 37 22 33 55 42 35 31 28 199 199 58 35 30 46 43 41 42 61 47 64 41 52 56 53 70 78 112 199 199 199 199 199 199 51 55 53 65 50 62 60 71 73 199 50 
10 21 13 10 9 8 7 7 199 199 199 199 25 16 56 50 52 37 39 44 47 48 46 47 44 44 69 199 199 199 199 199 199 199 25 53 48 40 44 60 193 199 199 116 199 
11 60 33 23 19 17 199 199 199 199 199 199 47 34 40 37 49 49 64 59 45 57 45 50 48 45 46 59 122 199 199 199 199 199 46 47 48 50 55 39 42 55 100 63 84 
12 36 21 14 12 72 199 199 199 199 199 199 26 27 38 43 40 42 51 29 38 48 35 72 62 59 119 68 146 199 199 199 199 199 28 45 48 66 56 60 62 95 167 82 199 
13 74 39 25 19 16 15 199 199 199 199 199 47 39 29 24 16 28 40 33 49 55 47 43 45 48 46 199 66 199 199 199 199 199 20 39 53 44 47 67 199 156 199 199 160 
14 32 19 15 15 14 13 12 23 21 199 9 21 28 38 21 31 35 34 80 64 44 37 16 40 41 84 73 177 199 199 199 199 199 39 32 28 35 38 48 113 199 199 96 99 
15 16 12 44 32 26 22 19 18 199 199 199 9 39 42 44 35 29 40 52 52 50 66 44 44 40 33 55 199 199 199 199 199 199 53 37 33 35 31 44 64 56 81 199 96 
16 17 46 27 21 62 199 48 30 199 199 199 35 36 34 39 43 47 58 39 53 44 39 43 41 58 99 157 199 199 199 199 199 199 45 49 44 39 39 42 69 62 88 108 199 
17 46 48 54 39 49 24 31 39 199 199 199 78 35 29 35 35 54 36 47 43 77 51 51 36 48 53 59 58 109 199 199 199 199 63 48 43 66 76 71 47 46 68 68 199 
18 50 29 18 14 12 10 9 9 8 142 199 33 31 35 36 42 48 45 48 57 38 54 46 50 50 56 82 199 199 199 199 199 199 42 55 32 60 48 47 61 78 199 199 199 
19 19 15 13 12 12 13 10 49 32 199 199 14 34 23 53 41 52 39 47 51 47 43 54 53 199 114 199 199 199 199 199 199 199 16 26 84 30 33 31 179 142 199 186 150 
20 11 12 38 29 24 85 199 199 199 199 199 51 26 46 62 67 29 53 56 53 60 47 43 44 47 199 90 154 199 199 199 199 199 53 53 43 41 44 64 65 84 199 199 199 
21 20 55 33 24 19 16 14 13 11 10 9 14 24 51 49 39 43 59 48 46 49 45 46 58 52 45 50 56 199 199 199 199 199 39 34 67 58 60 45 72 48 164 199 199 
22 41 28 21 18 86 199 199 199 199 199 199 39 32 40 40 40 37 34 32 41 63 71 45 53 65 68 106 199 199 199 199 199 199 39 45 49 56 63 66 63 199 197 176 199 
23 56 34 22 18 15 199 199 199 199 199 199 49 29 18 38 37 42 47 54 54 48 39 38 49 42 199 199 199 199 199 199 199 199 40 27 37 42 41 46 58 199 199 199 199 
24 28 18 41 31 25 23 34 30 54 199 199 57 27 33 47 34 40 44 73 62 62 88 52 52 69 81 101 199 199 172 199 199 199 48 22 54 55 66 92 80 47 74 199 199 
25 34 22 17 15 13 12 10 10 11 11 10 45 22 16 22 30 37 45 53 47 60 51 30 31 36 41 129 54 199 199 199 199 199 31 34 33 32 38 38 49 49 54 199 197 
26 136 68 40 29 23 54 199 199 199 199 199 44 45 59 50 50 56 31 39 40 54 70 36 45 39 127 104 199 199 198 199 199 199 45 47 51 49 47 48 78 82 126 199 199 
27 42 29 23 19 37 33 199 199 199 199 199 25 31 26 30 34 32 40 62 63 53 56 40 33 39 77 65 134 199 199 199 199 199 36 37 41 43 35 120 199 44 187 134 199 
28 56 31 20 16 199 199 199 199 199 199 199 58 36 36 38 42 48 52 40 47 45 50 49 53 54 56 194 199 199 199 199 199 199 57 95 156 102 73 70 71 199 199 199 199 
